Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,15.949,15.949,screen dark,2.884153364
0,15.949,15.949,wifi running,0.2149510526
0.0,7.975429,7.975429,core 0 cpu_idle start,0.119053216397
7.975429,22.332,14.356571,core 0 cpu_idle,0.214307713603
0.0,7.976158,7.976158,core 1 cpu_idle start,0.119064098545
7.976158,22.332,14.355842,core 1 cpu_idle,0.214296831455
0.0,7.972799,7.972799,core 2 cpu_idle start,0.119013957072
7.972799,22.332,14.359201,core 2 cpu_idle,0.214346972928
0.0,7.975118,7.975118,core 3 cpu_idle start,0.119048573945
7.975118,22.332,14.356882,core 3 cpu_idle,0.214312356055
0.0,8.281191,8.281191,core 4 cpu_idle start,0.123617478652
8.281191,22.332,14.050809,core 4 cpu_idle,0.209743451348
0.0,8.019276,8.019276,core 5 cpu_idle start,0.11970774249
8.019276,22.332,14.312724,core 5 cpu_idle,0.21365318751
0.0,7.973668,7.973668,core 6 cpu_idle start,0.11902692907
7.973668,22.332,14.358332,core 6 cpu_idle,0.21433400093
0.0,8.004759,8.004759,core 7 cpu_idle start,0.119491039972
8.004759,22.332,14.327241,core 7 cpu_idle,0.213869890028
