Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,20.842,20.842,screen dark,3.7681002111999997
0,20.842,20.842,wifi running,0.28083011008
0.0,8.017095000000154,8.017095000000154,core 0 cpu_idle start,0.1196471257800023
8.017095000000154,9.94664499999999,1.9295499999998356,core 0 cpu_idle,0.02879660419999755
9.94664499999999,9.946745000000192,0.00010000000020227162,core 0 cpu_frequency,3.948464007986622e-05
9.946745000000192,11.51110800000015,1.5643629999999575,core 0 cpu_idle,0.023346553411999368
11.51110800000015,11.511230000000069,0.00012199999991935329,core 0 cpu_frequency,4.8171260768156936e-05
11.511230000000069,11.799098000000185,0.2878680000001168,core 0 cpu_idle,0.0042961420320017435
11.799098000000185,11.801400000000058,0.0023019999998723506,core 0 cpu_frequency,0.000908936412749598
11.801400000000058,12.93905800000016,1.1376580000001013,core 0 cpu_idle,0.016978407992001513
12.93905800000016,12.9397170000002,0.0006590000000414875,core 0 cpu_frequency,0.0002602037776163812
12.9397170000002,12.990362000000005,0.050644999999803986,core 0 cpu_idle,0.0007558259799970747
12.990362000000005,12.990378000000192,1.600000018697756e-05,core 0 cpu_frequency,6.317542473827416e-06
12.990378000000192,13.493298000000095,0.5029199999999037,core 0 cpu_idle,0.007505578079998563
13.493298000000095,13.49341000000004,0.00011199999994460086,core 0 cpu_frequency,4.422279677812585e-05
13.49341000000004,13.975290000000086,0.4818800000000465,core 0 cpu_idle,0.0071915771200006945
13.975290000000086,13.975396000000046,0.0001059999999597494,core 0 cpu_frequency,4.185371838410719e-05
13.975396000000046,14.388783999999987,0.4133879999999408,core 0 cpu_idle,0.006169402511999117
14.388783999999987,14.388903000000028,0.0001190000000406144,core 0 cpu_frequency,4.6986721616036443e-05
14.388903000000028,16.452076000000034,2.063173000000006,core 0 cpu_idle,0.030790793852000096
16.452076000000034,16.45216100000016,8.500000012645614e-05,core 0 cpu_frequency,3.356194404993075e-05
16.45216100000016,16.991369000000077,0.5392079999999169,core 0 cpu_idle,0.00804714019199876
16.991369000000077,16.991490000000113,0.00012100000003556488,core 0 cpu_frequency,4.7776414414042665e-05
16.991490000000113,20.657468000000108,3.6659779999999955,core 0 cpu_idle,0.054711055671999936
20.657468000000108,20.657648999999992,0.00018099999988407944,core 0 cpu_frequency,7.146719835422919e-05
20.657648999999992,20.974705000000085,0.31705600000009326,core 0 cpu_idle,0.004731743744001393
20.974705000000085,20.974799000000075,9.399999999004649e-05,core 0 cpu_frequency,3.711556159606989e-05
20.974799000000075,21.15491700000007,0.18011799999999312,core 0 cpu_idle,0.0026880810319998977
21.15491700000007,21.15506100000016,0.0001440000000911823,core 0 cpu_frequency,5.6857881636003e-05
21.15506100000016,21.838977000000114,0.6839159999999538,core 0 cpu_idle,0.010206762383999311
21.838977000000114,21.839120000000094,0.00014299999998002022,core 0 cpu_frequency,5.646303519211106e-05
21.839120000000094,25.79905400000007,3.9599339999999756,core 0 cpu_idle,0.05909805501599964
25.79905400000007,25.799257000000125,0.00020300000005590846,core 0 cpu_frequency,8.015381922207524e-05
25.799257000000125,27.513605000000098,1.7143479999999727,core 0 cpu_idle,0.025584929551999595
27.513605000000098,27.513894000000164,0.000289000000066153,core 0 cpu_frequency,0.00011411060962612027
27.513894000000164,27.780575,0.26668099999983497,core 0 cpu_idle,0.003979947243997538
27.780575,27.780639000000065,6.400000006578921e-05,core 0 cpu_frequency,2.5270169625976633e-05
27.780639000000065,28.322000000000116,0.5413610000000517,core 0 cpu_idle,0.008079271564000772
0.0,8.017867000000024,8.017867000000024,core 1 cpu_idle start,0.11965864710800037
8.017867000000024,9.946659000000182,1.9287920000001577,core 1 cpu_idle,0.028785291808002357
9.946659000000182,9.94671500000004,5.599999985861359e-05,core 1 cpu_frequency,2.2111398344174085e-05
9.94671500000004,11.511124999999993,1.5644099999999526,core 1 cpu_idle,0.023347254839999294
11.511124999999993,11.537345000000187,0.026220000000193977,core 1 cpu_frequency,0.010352872608076592
11.537345000000187,11.799117000000024,0.26177199999983713,core 1 cpu_idle,0.00390668532799757
11.799117000000024,11.810338000000002,0.011220999999977721,core 1 cpu_frequency,0.004430571454391203
11.810338000000002,12.939078999999992,1.128740999999991,core 1 cpu_idle,0.016845330683999866
12.939078999999992,12.93973700000015,0.0006580000001576991,core 1 cpu_frequency,0.0002598089312622669
12.93973700000015,12.990382000000182,0.05064500000003136,core 1 cpu_idle,0.000755825980000468
12.990382000000182,12.996884000000136,0.006501999999954933,core 1 cpu_frequency,0.0025672912927822054
12.996884000000136,13.493311000000176,0.4964270000000397,core 1 cpu_idle,0.007408676548000593
13.493311000000176,13.493384000000106,7.299999992937956e-05,core 1 cpu_frequency,2.882378717211577e-05
13.493384000000106,13.975307000000157,0.4819230000000516,core 1 cpu_idle,0.007192218852000771
13.975307000000157,13.975827000000208,0.0005200000000513683,core 1 cpu_frequency,0.00020532012802028257
13.975827000000208,14.388801000000058,0.4129739999998492,core 1 cpu_idle,0.006163223975997749
14.388801000000058,14.38887600000021,7.500000015170372e-05,core 1 cpu_frequency,2.9613480059899665e-05
14.38887600000021,16.45209600000021,2.063220000000001,core 1 cpu_idle,0.030791495280000022
16.45209600000021,16.452281000000085,0.00018499999987398041,core 1 cpu_frequency,7.304658395024161e-05
16.452281000000085,16.991385000000037,0.5391039999999521,core 1 cpu_idle,0.008045588095999286
16.991385000000037,16.9918160000002,0.0004310000001623848,core 1 cpu_frequency,0.00017017879846411706
16.9918160000002,20.65748100000019,3.66566499999999,core 1 cpu_idle,0.054706384459999854
