Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,15.785,15.785,screen dark,2.887291176
0,15.785,15.785,wifi running,0.2151849084
0.0,7.817768,7.817768,core 0 cpu_idle start,0.118040479032
7.817768,8.255761,0.437993,core 0 cpu_idle,0.00661325630699
8.255761,8.256113,0.00035200000093,core 0 cpu_frequency,0.000140615693172
8.256113,8.643417,0.387304,core 0 cpu_idle,0.005847903096
8.643417,8.643603,0.000185999999303,core 0 cpu_frequency,7.43026101216e-05
8.643603,9.204243,0.560640000002,core 0 cpu_idle,0.00846510336002
9.204243,9.204366,0.000122999999803,core 0 cpu_frequency,4.91355971214e-05
9.204366,9.688319,0.483952999999,core 0 cpu_idle,0.00730720634699
9.688319,9.688326,7.00000055076e-06,core 0 cpu_frequency,2.79633502002e-06
9.688326,10.020849,0.332522999999,core 0 cpu_idle,0.00502076477699
10.020849,10.020919,7.00000000506e-05,core 0 cpu_frequency,2.79633480202e-05
10.020919,12.778015,2.757096,core 0 cpu_idle,0.041629392504
12.778015,12.778725,0.000710000000254,core 0 cpu_frequency,0.000283628244101
12.778725,13.876641,1.097916,core 0 cpu_idle,0.016577433684
13.876641,13.876764,0.000122999999803,core 0 cpu_frequency,4.91355971214e-05
13.876764,14.106765,0.230001,core 0 cpu_idle,0.003472785099
14.106765,14.106879,0.000114000000394,core 0 cpu_frequency,4.55403097575e-05
14.106879,14.157611,0.0507319999997,core 0 cpu_idle,0.000766002467995
14.157611,14.158256,0.000645000000077,core 0 cpu_frequency,0.000257662278031
14.158256,15.379438,1.221182,core 0 cpu_idle,0.018438627018
15.379438,15.37954,0.00010199999997,core 0 cpu_frequency,4.0746592788e-05
15.37954,16.231914,0.852374,core 0 cpu_idle,0.012869995026
16.231914,16.232132,0.000217999999222,core 0 cpu_frequency,8.70858548893e-05
16.232132,16.698098,0.465966,core 0 cpu_idle,0.007035620634
16.698098,16.698231,0.000132999999551,core 0 cpu_frequency,5.31303610204e-05
16.698231,17.491595,0.793364000001,core 0 cpu_idle,0.011979003036
17.491595,17.491669,7.39999995858e-05,core 0 cpu_frequency,2.95612534345e-05
17.491669,18.253541,0.761872000001,core 0 cpu_idle,0.011503505328
18.253541,18.267788,0.0142469999992,core 0 cpu_frequency,0.00569134027046
18.267788,18.309679,0.0418910000008,core 0 cpu_frequency,0.0167344658727
18.309679,19.481518,1.171839,core 0 cpu_idle,0.017693597061
19.481518,19.481656,0.000138000001243,core 0 cpu_frequency,5.51277436966e-05
19.481656,20.40152,0.919864,core 0 cpu_idle,0.013889026536
20.40152,20.401936,0.00041599999895,core 0 cpu_frequency,0.00016618218198
20.401936,22.305,1.903064,core 0 cpu_idle,0.028734363336
0.0,7.81977,7.81977,core 1 cpu_idle start,0.11807070723
7.81977,8.255774,0.436003999999,core 1 cpu_idle,0.00658322439599
8.255774,8.255854,7.9999999798e-05,core 1 cpu_frequency,3.19581119193e-05
8.255854,8.64343,0.387576000001,core 1 cpu_idle,0.00585201002401
8.64343,8.644524,0.00109399999928,core 1 cpu_frequency,0.000437027181314
8.644524,9.204259,0.559735000001,core 1 cpu_idle,0.00845143876501
9.204259,9.213287,0.00902799999858,core 1 cpu_frequency,0.00360647293863
9.213287,9.688332,0.475045000001,core 1 cpu_idle,0.00717270445502
9.688332,9.688412,7.9999999798e-05,core 1 cpu_frequency,3.19581119193e-05
