Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,15.889,15.889,screen dark,2.9063141904
0,15.889,15.889,wifi running,0.21660266136
0.0,7.713907,7.713907,core 0 cpu_idle start,0.116472281793
7.713907,8.013819,0.299912,core 0 cpu_idle,0.004528371288
8.013819,8.041744,0.0279249999999,core 0 cpu_frequency,0.0111553784699
8.041744,8.416207,0.374463,core 0 cpu_idle,0.005654016837
8.416207,8.416564,0.000356999999894,core 0 cpu_frequency,0.000142613074758
8.416564,8.488994,0.0724300000002,core 0 cpu_idle,0.00109362057
8.488994,8.489053,5.89999999647e-05,core 0 cpu_frequency,2.35691075859e-05
8.489053,9.396522,0.907469,core 0 cpu_idle,0.013701874431
9.396522,9.396887,0.000364999999874,core 0 cpu_frequency,0.00014580888595
9.396887,9.613643,0.216756,core 0 cpu_idle,0.003272798844
9.613643,9.6139,0.000257000000147,core 0 cpu_frequency,0.000102665434859
9.6139,9.868167,0.254267,core 0 cpu_idle,0.003839177433
9.868167,9.86837,0.000202999999829,core 0 cpu_frequency,8.10937091315e-05
9.86837,10.197417,0.329047,core 0 cpu_idle,0.004968280653
10.197417,10.197509,9.19999999951e-05,core 0 cpu_frequency,3.6751828798e-05
10.197509,12.16882,1.971311,core 0 cpu_idle,0.029764824789
12.16882,12.168928,0.000108000000182,core 0 cpu_frequency,4.31434512727e-05
12.168928,12.267742,0.0988139999999,core 0 cpu_idle,0.001491992586
12.267742,12.267849,0.000107000000071,core 0 cpu_frequency,4.27439748283e-05
12.267849,13.357815,1.089966,core 0 cpu_idle,0.016457396634
13.357815,13.358098,0.000282999999854,core 0 cpu_frequency,0.000113051821142
13.358098,14.525784,1.167686,core 0 cpu_idle,0.017630890914
14.525784,14.525786,1.99999999495e-06,core 0 cpu_frequency,7.98952797983e-07
14.525786,22.707888,8.182102,core 0 cpu_idle,0.123541558098
22.707888,22.70791,2.20000001718e-05,core 0 cpu_frequency,8.78848086864e-06
22.70791,23.295,0.58709,core 0 cpu_idle,0.00886447191
0.0,7.714209,7.714209,core 1 cpu_idle start,0.116476841691
7.714209,8.013833,0.299624,core 1 cpu_idle,0.004524022776
8.013833,8.013888,5.49999999748e-05,core 1 cpu_frequency,2.19712019899e-05
8.013888,8.416219,0.402331,core 1 cpu_idle,0.006074795769
8.416219,8.416753,0.000534000000016,core 1 cpu_frequency,0.000213320397606
8.416753,8.489009,0.0722559999999,core 1 cpu_idle,0.001090993344
8.489009,8.498051,0.00904200000014,core 1 cpu_frequency,0.00361206560885
8.498051,9.396539,0.898488,core 1 cpu_idle,0.013566270312
9.396539,9.396624,8.49999998991e-05,core 1 cpu_frequency,3.39554939597e-05
9.396624,9.613718,0.217094,core 1 cpu_idle,0.003277902306
9.613718,9.613779,6.09999999597e-05,core 1 cpu_frequency,2.43680603839e-05
9.613779,9.868196,0.254417,core 1 cpu_idle,0.003841442283
9.868196,9.871556,0.00336000000016,core 1 cpu_frequency,0.00134224070406
9.871556,10.197432,0.325876,core 1 cpu_idle,0.004920401724
10.197432,10.197516,8.40000000153e-05,core 1 cpu_frequency,3.35560176061e-05
10.197516,12.168834,1.971318,core 1 cpu_idle,0.029764930482
12.168834,12.168906,7.19999998182e-05,core 1 cpu_frequency,2.87623007274e-05
12.168906,12.267755,0.0988490000002,core 1 cpu_idle,0.001492521051
12.267755,12.269706,0.00195099999996,core 1 cpu_frequency,0.000779378456385
12.269706,13.357837,1.088131,core 1 cpu_idle,0.016429689969
13.357837,13.357997,0.000160000000051,core 1 cpu_frequency,6.39162240203e-05
13.357997,14.525796,1.167799,core 1 cpu_idle,0.017632597101
14.525796,14.541245,0.015449,core 1 cpu_frequency,0.0061715109036
14.541245,22.707905,8.16666,core 1 cpu_idle,0.12330839934
22.707905,22.708325,0.000420000000076,core 1 cpu_frequency,0.000167780088031
22.708325,23.295,0.586675,core 1 cpu_idle,0.008858205825
0.0,7.715188,7.715188,core 2 cpu_idle start,0.116491623612
7.715188,8.013838,0.29865,core 2 cpu_idle,0.00450931635
8.013838,8.014082,0.000243999999839,core 2 cpu_frequency,9.74722415356e-05
8.014082,8.416225,0.402143,core 2 cpu_idle,0.006071957157
8.416225,8.416267,4.20000001213e-05,core 2 cpu_frequency,1.67780088485e-05
8.416267,8.489015,0.0727479999998,core 2 cpu_idle,0.001098422052
8.489015,8.489081,6.60000000607e-05,core 2 cpu_frequency,2.63654424243e-05
8.489081,9.396547,0.907466,core 2 cpu_idle,0.013701829134
9.396547,9.396811,0.000264000000016,core 2 cpu_frequency,0.000105461769606
9.396811,9.613725,0.216914,core 2 cpu_idle,0.003275184486
9.613725,9.6138,7.50000001517e-05,core 2 cpu_frequency,2.99607300606e-05
9.6138,9.868206,0.254406,core 2 cpu_idle,0.003841276194
9.868206,9.871572,0.00336600000014,core 2 cpu_frequency,0.00134463756246
9.871572,10.197438,0.325866,core 2 cpu_idle,0.004920250734
10.197438,10.197498,6.00000000759e-05,core 2 cpu_frequency,2.39685840303e-05
10.197498,12.168839,1.971341,core 2 cpu_idle,0.029765277759
12.168839,12.169705,0.000866000000087,core 2 cpu_frequency,0.000345946562435
12.169705,12.26776,0.0980549999999,core 2 cpu_idle,0.001480532445
12.26776,12.267832,7.20000000456e-05,core 2 cpu_frequency,2.87623008182e-05
12.267832,13.357847,1.090015,core 2 cpu_idle,0.016458136485
13.357847,13.357972,0.000125000000025,core 2 cpu_frequency,4.99345500102e-05
13.357972,14.525802,1.16783,core 2 cpu_idle,0.01763306517
14.525802,14.525859,5.70000001971e-05,core 2 cpu_frequency,2.27701548788e-05
14.525859,22.707913,8.182054,core 2 cpu_idle,0.123540833346
22.707913,22.708012,9.90000000911e-05,core 2 cpu_frequency,3.95481636364e-05
22.708012,23.295,0.586988,core 2 cpu_idle,0.008862931812
0.0,7.714178,7.714178,core 3 cpu_idle start,0.116476373622
7.714178,8.013843,0.299665,core 3 cpu_idle,0.004524641835
8.013843,8.013854,1.10000000859e-05,core 3 cpu_frequency,4.39424043432e-06
8.013854,8.41623,0.402376,core 3 cpu_idle,0.006075475224
8.41623,8.422314,0.00608399999987,core 3 cpu_frequency,0.00243041441755
8.422314,8.48902,0.0667060000001,core 3 cpu_idle,0.001007193894
8.48902,8.489081,6.09999999597e-05,core 3 cpu_frequency,2.43680603839e-05
8.489081,9.396555,0.907474,core 3 cpu_idle,0.013701949926
9.396555,9.397046,0.000491000000011,core 3 cpu_frequency,0.000196142912404
9.397046,9.61373,0.216684,core 3 cpu_idle,0.003271711716
9.61373,9.633776,0.0200459999999,core 3 cpu_frequency,0.00800790391435
9.633776,9.868215,0.234439,core 3 cpu_idle,0.003539794461
9.868215,9.869823,0.00160800000003,core 3 cpu_frequency,0.000642358051213
9.869823,10.197443,0.32762,core 3 cpu_idle,0.00494673438
10.197443,10.197453,9.99999997475e-06,core 3 cpu_frequency,3.99476398991e-06
10.197453,12.168844,1.971391,core 3 cpu_idle,0.029766032709
12.168844,12.197755,0.0289109999999,core 3 cpu_frequency,0.0115492622004
12.197755,12.267765,0.0700100000001,core 3 cpu_idle,0.00105708099
12.267765,12.275659,0.00789399999985,core 3 cpu_frequency,0.00315346670154
12.275659,13.357856,1.082197,core 3 cpu_idle,0.016340092503
13.357856,13.358097,0.00024099999996,core 3 cpu_frequency,9.6273812384e-05
13.358097,14.525808,1.167711,core 3 cpu_idle,0.017631268389
14.525808,14.526234,0.000426000000061,core 3 cpu_frequency,0.000170176946424
14.526234,22.707921,8.181687,core 3 cpu_idle,0.123535292013
22.707921,22.709106,0.00118500000008,core 3 cpu_frequency,0.000473379534031
22.709106,23.295,0.585894,core 3 cpu_idle,0.008846413506
0.0,7.717491,7.717491,core 4 cpu_idle start,0.116526396609
7.717491,8.013848,0.296357,core 4 cpu_idle,0.004474694343
8.013848,8.01773,0.00388199999998,core 4 cpu_frequency,0.00155076738479
8.01773,8.416234,0.398504,core 4 cpu_idle,0.006017011896
8.416234,8.416295,6.09999999597e-05,core 4 cpu_frequency,2.43680603839e-05
8.416295,8.489026,0.072731,core 4 cpu_idle,0.001098165369
8.489026,8.539021,0.0499950000001,core 4 cpu_frequency,0.019971822618
8.539021,9.396563,0.857542,core 4 cpu_idle,0.012948026658
9.396563,9.426383,0.02982,core 4 cpu_frequency,0.011912386248
9.426383,9.613736,0.187353,core 4 cpu_idle,0.002828842947
9.613736,9.615842,0.00210599999991,core 4 cpu_frequency,0.000841297298365
9.615842,9.868224,0.252382,core 4 cpu_idle,0.003810715818
9.868224,9.8762,0.00797599999987,core 4 cpu_frequency,0.00318622376635
9.8762,10.197448,0.321248,core 4 cpu_idle,0.004850523552
