Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,15.899,15.899,screen dark,2.9081433264
0,15.899,15.899,wifi running,0.21673898376
0.0,7.940938,7.940938,core 0 cpu_idle start,0.119900222862
7.940938,8.355047,0.414109,core 0 cpu_idle,0.006252631791
8.355047,8.356006,0.000958999999966,core 0 cpu_frequency,0.000383097867586
8.356006,8.573624,0.217618,core 0 cpu_idle,0.003285814182
8.573624,8.573765,0.000140999999985,core 0 cpu_frequency,5.6326172394e-05
8.573765,9.722976,1.149211,core 0 cpu_idle,0.017351936889
9.722976,9.72305,7.39999999269e-05,core 0 cpu_frequency,2.95612535708e-05
9.72305,10.070353,0.347303,core 0 cpu_idle,0.005243927997
10.070353,10.070506,0.000153000000068,core 0 cpu_frequency,6.11198892273e-05
10.070506,20.704311,10.633805,core 0 cpu_idle,0.160559821695
20.704311,20.705651,0.00134000000003,core 0 cpu_frequency,0.000535298376011
20.705651,21.380862,0.675211,core 0 cpu_idle,0.010195010889
21.380862,21.383815,0.00295300000005,core 0 cpu_frequency,0.00117965380922
21.383815,22.399105,1.01529,core 0 cpu_idle,0.01532986371
22.399105,22.3992,9.49999999875e-05,core 0 cpu_frequency,3.7950257995e-05
22.3992,22.498281,0.0990810000001,core 0 cpu_idle,0.001496024019
22.498281,22.498361,7.99999999117e-05,core 0 cpu_frequency,3.19581119647e-05
22.498361,22.54827,0.0499090000001,core 0 cpu_idle,0.000753575991001
22.54827,22.548378,0.000107999999955,core 0 cpu_frequency,4.31434511819e-05
22.548378,22.582638,0.03426,core 0 cpu_idle,0.00051729174
22.582638,22.582766,0.000128000000018,core 0 cpu_frequency,5.11329792071e-05
22.582766,22.706439,0.123673,core 0 cpu_idle,0.001867338627
22.706439,22.706566,0.00012700000002,core 0 cpu_frequency,5.07335028082e-05
22.706566,22.718645,0.0120790000001,core 0 cpu_idle,0.000182380821001
22.718645,22.718753,0.000107999999955,core 0 cpu_frequency,4.31434511819e-05
22.718753,23.297,0.578247,core 0 cpu_idle,0.008730951453
0.0,7.941077,7.941077,core 1 cpu_idle start,0.119902321623
7.941077,8.355066,0.413989,core 1 cpu_idle,0.006250819911
8.355066,8.367851,0.012785,core 1 cpu_frequency,0.005107305774
8.367851,8.573642,0.205791,core 1 cpu_idle,0.003107238309
8.573642,8.602913,0.029271,core 1 cpu_frequency,0.0116930737044
8.602913,9.722992,1.120079,core 1 cpu_idle,0.016912072821
9.722992,9.73434,0.011348,core 1 cpu_frequency,0.0045332581872
9.73434,10.070374,0.336034,core 1 cpu_idle,0.005073777366
10.070374,10.070519,0.000144999999975,core 1 cpu_frequency,5.792407799e-05
