Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,15.903,15.903,screen dark,2.8798806312
0,15.903,15.903,wifi running,0.21463261308
0.0,7.818546,7.818546,core 0 cpu_idle start,0.116875534881
7.818546,22.247588,14.429042,core 0 cpu_idle,0.215692534337
22.247588,22.24946,0.00187200000073,core 0 cpu_frequency,0.000740365891489
22.24946,22.398916,0.149455999999,core 0 cpu_idle,0.00223414301599
22.398916,22.39928,0.000363999999536,core 0 cpu_frequency,0.000143960034216
22.39928,22.449525,0.0502450000004,core 0 cpu_idle,0.000751087382505
22.449525,22.449669,0.000143999999636,core 0 cpu_frequency,5.69512222562e-05
22.449669,22.533049,0.08338,core 0 cpu_idle,0.00124640593
22.533049,22.533183,0.000133999999889,core 0 cpu_frequency,5.29962763561e-05
22.533183,22.731861,0.198678000001,core 0 cpu_idle,0.00296993808301
22.731861,22.731985,0.000124000000142,core 0 cpu_frequency,4.9041330456e-05
22.731985,23.271039,0.539054000001,core 0 cpu_idle,0.00805804871901
23.271039,23.271084,4.49999988632e-05,core 0 cpu_frequency,1.77972565504e-05
23.271084,23.308,0.0369159999991,core 0 cpu_idle,0.000551838825987
0.0,7.818603,7.818603,core 1 cpu_idle start,0.116876386945
7.818603,22.247602,14.428999,core 1 cpu_idle,0.215691891551
22.247602,22.248045,0.000443000000814,core 1 cpu_frequency,0.000175204108122
22.248045,22.398927,0.150882,core 1 cpu_idle,0.002255459577
22.398927,22.399825,0.000898000000234,core 1 cpu_frequency,0.000355154150892
22.399825,22.449571,0.0497460000006,core 1 cpu_idle,0.000743628081009
22.449571,22.449592,2.09999998333e-05,core 1 cpu_frequency,8.30538653407e-06
22.449592,22.533067,0.0834749999995,core 1 cpu_idle,0.00124782603749
22.533067,22.533457,0.000389999999243,core 1 cpu_frequency,0.0001542428937
22.533457,22.731877,0.198420000001,core 1 cpu_idle,0.00296608137001
22.731877,22.732015,0.000137999999424,core 1 cpu_frequency,5.45782545723e-05
22.732015,23.27105,0.539035,core 1 cpu_idle,0.0080577646975
23.27105,23.273544,0.0024940000003,core 1 cpu_frequency,0.000986363532517
23.273544,23.308,0.0344559999994,core 1 cpu_idle,0.000515065515991
0.0,7.818638,7.818638,core 2 cpu_idle start,0.116876910143
7.818638,22.247608,14.42897,core 2 cpu_idle,0.215691458045
22.247608,22.247735,0.000127000001157,core 2 cpu_frequency,5.02278146577e-05
22.247735,22.398933,0.151198,core 2 cpu_idle,0.00226018330299
22.398933,22.39928,0.000346999999238,core 2 cpu_frequency,0.000137236625898
22.39928,22.449577,0.0502969999998,core 2 cpu_idle,0.000751864704497
22.449577,22.449659,8.20000004751e-05,core 2 cpu_frequency,3.24305573879e-05
22.449659,22.533075,0.0834159999995,core 2 cpu_idle,0.00124694407599
22.533075,22.534121,0.00104600000122,core 2 cpu_frequency,0.000413687352084
22.534121,22.731886,0.197764999999,core 2 cpu_idle,0.00295629010248
22.731886,22.732604,0.000718000001143,core 2 cpu_frequency,0.000283965123252
22.732604,23.271055,0.538451,core 2 cpu_idle,0.00804903477351
23.271055,23.271741,0.000685999999405,core 2 cpu_frequency,0.000271309295365
23.271741,23.308,0.0362589999986,core 2 cpu_idle,0.000542017661479
0.0,7.818739,7.818739,core 3 cpu_idle start,0.116878419942
7.818739,22.247613,14.428874,core 3 cpu_idle,0.215690022989
22.247613,22.247695,8.20000004751e-05,core 3 cpu_frequency,3.24305573879e-05
22.247695,22.398938,0.151243,core 3 cpu_idle,0.0022608559855
22.398938,22.400865,0.00192699999934,core 3 cpu_frequency,0.000762118093939
