device,subject,browser,batterystats_Joule_calculated,batterystats_Memory_KByte_calculated,batterystats_CPU_Percentage_Usage
j7duo,httplocalhost2020awsamazoncomawsamazoncom0,chrome,115.28649,11028489.5,18.5
