Optimization Levels,Website,Run 1,Run 2,Run 3,Run 4,Run 5,Run 6,Run 7,Run 8,Run 9,Run 10,Run 11,Run 12,Run 13,Run 14,Run 15,Run 16,Run 17,Run 18,Run 19,Run 20,Average
0,http-localhost-2020-lacunawebpages-aws-amazon-com-aws-amazon-com-0,3591,1859,1919,2207,1987,1512,2287,1940,2184,2512,1747,2691,1916,1859,2220,2128,2327,3028,2174,2549,2231.85
0,http-localhost-2020-lacunawebpages-www-paypal-com-www-paypal-com-nl-0-home-html,978,947,950,934,967,1123,972,1026,888,952,954,926,1316,1019,1023,967,883,1026,1245,1393,1024.45
0,http-localhost-2020-lacunawebpages-m-youtube-com-m-youtube-com-0,1030,977,963,1164,1017,995,1067,1011,1328,1063,996,1002,1141,1060,1024,1178,1032,1075,972,1024,1055.95
0,http-localhost-2020-lacunawebpages-stackoverflow-com-stackoverflow-com-0,1384,1910,1208,1528,1458,2755,1742,1675,1316,1246,1257,1278,1454,1510,1352,1153,1706,1402,1202,1295,1491.55
0,http-localhost-2020-lacunawebpages-www-bbc-com-www-bbc-com-0,2722,2775,3172,2175,3129,2859,2895,2891,2913,3006,2733,3374,3848,2220,3087,2755,3087,3044,2948,2969,2930.1
0,http-localhost-2020-subjects-lvl0-angularjs_require,781,880,604,872,670,830,806,788,878,683,717,722,688,739,750,608,711,633,932,644,746.8
0,http-localhost-2020-subjects-lvl0-backbone,1171,1131,990,987,905,850,968,1113,932,717,938,827,1206,915,905,878,1059,890,1015,853,962.5
0,http-localhost-2020-lacunawebpages-www-amazon-in-www-amazon-in-0,1739,1728,1653,1666,1656,1588,1843,1539,1722,1616,1688,1567,1587,1559,1638,1630,1767,1575,1494,1614,1643.45
0,http-localhost-2020-lacunawebpages-www-buzzfeed-com-www-buzzfeed-com-0,1674,1528,1574,1394,1461,1402,1489,1508,1386,1457,1407,1513,1348,1269,1617,1276,1212,1327,1329,1273,1422.2
0,http-localhost-2020-lacunawebpages-nl-godaddy-com-nl-godaddy-com-0,1742,2890,1591,1538,1535,2992,1419,2263,1566,2065,2046,1938,1490,1324,1524,986,1427,1452,1315,1325,1721.4
0,http-localhost-2020-lacunawebpages-www-office-com-www-office-com-0,1324,1133,1348,1221,1802,849,1146,1274,1098,1250,1263,1296,2602,1347,1199,1281,1267,857,1218,1221,1299.8
0,http-localhost-2020-lacunawebpages-www-theguardian-com-www-theguardian-com-0-international-html,2674,1676,2361,1695,2248,1804,2238,2436,1992,1583,2280,2222,2269,2077,2437,2350,1878,2240,2198,1571,2111.45
0,http-localhost-2020-lacunawebpages-www-mozilla-org-www-mozilla-org-en-us-0,1164,1514,1058,1081,1199,1168,1244,1150,1250,1129,1179,1106,1793,1314,1431,1477,949,1154,1132,1165,1232.85
0,http-localhost-2020-lacunawebpages-apache-org-apache-org-0,1155,1309,1285,1049,2341,1143,1262,1350,859,1120,828,1071,2925,1864,1120,976,1146,1178,995,1094,1303.5
0,http-localhost-2020-lacunawebpages-www-booking-com-www-booking-com-0,1616,1624,1539,1583,1796,1672,1630,1687,1551,1662,1698,1687,1445,1637,2213,1776,1635,1705,1623,1599,1668.9
0,http-localhost-2020-lacunawebpages-www-wikipedia-org-www-wikipedia-org-0,1154,1039,538,1205,1183,1035,1164,1089,1272,526,1322,1132,1080,1524,608,999,1140,1183,1067,1259,1075.95
0,http-localhost-2020-lacunawebpages-stackexchange-com-stackexchange-com-0,1191,1170,1148,1288,1197,1281,1301,1226,1366,1346,1315,2074,1284,1451,1363,1340,1312,1419,1290,1203,1328.25
0,http-localhost-2020-lacunawebpages-www-amazon-com-www-amazon-com-0,1404,1342,1422,1557,1541,1523,1441,1622,1357,1552,1589,1448,1297,1387,1866,1443,1425,1461,1467,1379,1476.15
