Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,15.989,15.989,screen dark,2.9246055504
0,15.989,15.989,wifi running,0.21796588536
0.0,7.939498,7.939498,core 0 cpu_idle start,0.119878480302
7.939498,12.239169,4.299671,core 0 cpu_idle,0.064920732429
12.239169,12.23943,0.000261000001046,core 0 cpu_frequency,0.000104263340818
12.23943,22.634376,10.394946,core 0 cpu_idle,0.156953289654
22.634376,22.634473,9.70000000962e-05,core 0 cpu_frequency,3.87492108384e-05
22.634473,22.771198,0.136725,core 0 cpu_idle,0.002064410775
22.771198,22.771299,0.000100999997812,core 0 cpu_frequency,4.03471155261e-05
22.771299,22.897076,0.125777000001,core 0 cpu_idle,0.00189910692302
22.897076,22.897147,7.09999985702e-05,core 0 cpu_frequency,2.83628238288e-05
22.897147,22.924881,0.027734000003,core 0 cpu_idle,0.000418755666045
22.924881,22.924987,0.000105999999505,core 0 cpu_frequency,4.23444982023e-05
22.924987,23.302,0.377012999998,core 0 cpu_idle,0.00569251928696
0.0,7.938816,7.938816,core 1 cpu_idle start,0.119868182784
7.938816,12.239193,4.300377,core 1 cpu_idle,0.064931392323
12.239193,12.24235,0.00315699999919,core 1 cpu_frequency,0.00126114699448
12.24235,22.63439,10.39204,core 1 cpu_idle,0.15690941196
22.63439,22.642421,0.00803099999757,core 1 cpu_frequency,0.00320819496743
22.642421,22.77121,0.128789000002,core 1 cpu_idle,0.00194458511103
22.77121,22.771639,0.000428999999713,core 1 cpu_frequency,0.000171375375485
22.771639,22.897093,0.125454000001,core 1 cpu_idle,0.00189422994601
22.897093,22.905557,0.00846399999864,core 1 cpu_frequency,0.00338116824906
22.905557,22.924895,0.0193379999982,core 1 cpu_idle,0.000291984461973
22.924895,22.924908,1.3000000763e-05,core 1 cpu_frequency,5.19319350479e-06
22.924908,23.302,0.377091999999,core 1 cpu_idle,0.00569371210798
0.0,7.940291,7.940291,core 2 cpu_idle start,0.119890453809
7.940291,12.239202,4.298911,core 2 cpu_idle,0.064909257189
12.239202,12.242296,0.00309399999969,core 2 cpu_frequency,0.00123597998148
12.242296,22.634395,10.392099,core 2 cpu_idle,0.156910302801
22.634395,22.634414,1.89999991562e-05,core 2 cpu_frequency,7.59005126293e-06
22.634414,22.771215,0.136801000001,core 2 cpu_idle,0.00206555829901
22.771215,22.771248,3.30000002577e-05,core 2 cpu_frequency,1.3182721303e-05
22.771248,22.897102,0.125854000002,core 2 cpu_idle,0.00190026954603
22.897102,22.897195,9.2999998742e-05,core 2 cpu_frequency,3.71513046975e-05
22.897195,22.9249,0.0277050000004,core 2 cpu_idle,0.000418317795006
22.9249,22.924968,6.80000011926e-05,core 2 cpu_frequency,2.71643956764e-05
22.924968,23.302,0.377031999997,core 2 cpu_idle,0.00569280616795
0.0,7.938392,7.938392,core 3 cpu_idle start,0.119861780808
