Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,15.171,15.171,screen dark,2.537622828
0,15.171,15.171,wifi running,0.1891247202
0.0,8.660736,8.660736,core 0 cpu_idle start,0.11958311232
8.660736,11.022333,2.361597,core 0 cpu_idle,0.0326077505775
11.022333,11.025609,0.00327599999946,core 0 cpu_frequency,0.0011967457318
11.025609,21.600608,10.574999,core 0 cpu_idle,0.146014298693
21.600608,21.600737,0.000129000000015,core 0 cpu_frequency,4.71246030056e-05
21.600737,22.298,0.697262999998,core 0 cpu_idle,0.00962745887248
0.0,8.661876,8.661876,core 1 cpu_idle start,0.11959885287
8.661876,11.022363,2.360487,core 1 cpu_idle,0.0325924242525
11.022363,11.022528,0.00016499999947,core 1 cpu_frequency,6.02756548063e-05
11.022528,21.600625,10.578097,core 1 cpu_idle,0.146057074328
21.600625,21.608217,0.00759199999993,core 1 cpu_frequency,0.00277341074397
21.608217,22.298,0.689782999998,core 1 cpu_idle,0.00952417877247
0.0,8.661691,8.661691,core 2 cpu_idle start,0.119596298482
8.661691,11.022373,2.360682,core 2 cpu_idle,0.032595116715
11.022373,11.022515,0.000142000000778,core 2 cpu_frequency,5.18735942843e-05
11.022515,21.600633,10.578118,core 2 cpu_idle,0.146057364285
21.600633,21.601113,0.000480000000607,core 2 cpu_frequency,0.000175347360222
21.601113,22.298,0.696886999998,core 2 cpu_idle,0.00962226725248
0.0,8.6609,8.6609,core 3 cpu_idle start,0.11958537675
8.6609,11.022383,2.361483,core 3 cpu_idle,0.0326061765225
11.022383,11.023931,0.00154800000018,core 3 cpu_frequency,0.000565495236067
11.023931,21.600643,10.576712,core 3 cpu_idle,0.14603795094
21.600643,21.600711,6.80000011926e-05,core 3 cpu_frequency,2.48408764356e-05
21.600711,22.298,0.697288999998,core 3 cpu_idle,0.00962781786747
0.0,8.904648,8.904648,core 4 cpu_idle start,0.12295092726
8.904648,11.022393,2.117745,core 4 cpu_idle,0.0292407640875
11.022393,11.02259,0.000197000001208,core 4 cpu_frequency,7.19654794413e-05
11.02259,21.600651,10.578061,core 4 cpu_idle,0.146056577258
21.600651,21.625329,0.0246779999998,core 4 cpu_frequency,0.00901504614591
21.625329,22.298,0.672670999998,core 4 cpu_idle,0.00928790483248
0.0,8.662481,8.662481,core 5 cpu_idle start,0.119607206407
8.662481,11.022402,2.359921,core 5 cpu_idle,0.0325846092075
11.022402,11.02335,0.000947999998971,core 5 cpu_frequency,0.000346311035624
11.02335,21.600659,10.577309,core 5 cpu_idle,0.146046194018
21.600659,21.604785,0.00412599999981,core 5 cpu_frequency,0.00150725668193
21.604785,22.298,0.693214999999,core 5 cpu_idle,0.00957156611249
0.0,8.662872,8.662872,core 6 cpu_idle start,0.11961260514
8.662872,21.137844,12.474972,core 6 cpu_idle,0.17224817589
21.137844,21.141499,0.00365499999862,core 6 cpu_frequency,0.00133519708449
21.141499,22.298,1.156501,core 6 cpu_idle,0.0159683875575
0.0,8.679568,8.679568,core 7 cpu_idle start,0.11984313516
8.679568,21.137852,12.458284,core 7 cpu_idle,0.17201775633
21.137852,21.141058,0.00320599999941,core 7 cpu_frequency,0.00117117424178
21.141058,22.298,1.156942,core 7 cpu_idle,0.015974476665
