Optimization Levels,Website,Run 1,Run 2,Run 3,Run 4,Run 5,Run 6,Run 7,Run 8,Run 9,Run 10,Run 11,Run 12,Run 13,Run 14,Run 15,Run 16,Run 17,Run 18,Run 19,Run 20,Average
0,http-192.168.178.178-2020-subjects-lvl0-angularjs_require,1468.1,1021.7,1174.9,1187.6,1000.3,1427.6,1093.1,1008.7,1149.4,1000.4,1101.2,1349.2,1006.4,1694.7,1663.6,1258.3,1055.7,986.9,1106.8,1037.4,1189.6000000000001
0,http-192.168.178.178-2020-subjects-lvl0-backbone,1287.4,2221.3,1173.9,1093.0,1277.2,1317.8,1462.0,1155.3,1018.2,995.7,1190.5,1808.2,1207.0,1220.0,1916.7,1267.4,1251.1,1418.9,1213.4,1332.1,1341.355
0,http-192.168.178.178-2020-subjects-lvl0-vanilla-es6,1377.1,1357.3,1323.9,1205.5,1136.5,1248.7,1076.6,1458.9,1309.2,1158.2,1074.8,1330.6,1330.6,1347.5,1164.1,1126.8,1255.6,1102.6,1181.7,1173.5,1236.9849999999997
0,http-192.168.178.178-2020-lacunaWebPages-www.bbc.com-www.bbc.com-0,2818.0,1415.9,1353.9,1454.1,1507.9,1973.9,1329.6,1808.2,1910.2,1272.2,1946.4,1440.8,1310.7,1310.7,2087.4,1341.4,1161.7,1833.4,1346.9,1492.9,1605.8100000000004
0,http-192.168.178.178-2020-lacunaWebPages-apache.org-apache.org-0,1497.4,1516.7,1081.1,1410.5,1083.2,1707.7,1113.0,1788.3,1255.9,1533.4,1946.4,1482.2,1349.2,1314.8,1371.9,7447.5,1323.4,956.5,1899.1,1922.1,1750.0149999999999
0,http-192.168.178.178-2020-subjects-lvl0-dijon,1333.3,911.8,1183.7,1615.7,1009.8,1218.4,1213.5,1250.5,2403.2,1212.5,1419.4,1202.7,1315.5,1163.3,1217.6,2063.6,1854.2,1229.3,1144.2,1317.0,1363.96
0,http-192.168.178.178-2020-lacunaWebPages-aws.amazon.com-aws.amazon.com-0,1306.5,1093.0,1292.5,1117.4,1769.7,1617.8,1542.0,1270.5,1882.4,1998.5,1419.4,1255.9,1298.6,1700.5,1737.6,1740.7,1492.0,1231.2,1317.3,2133.7,1510.8600000000001
0,http-192.168.178.178-2020-lacunaWebPages-m.youtube.com-m.youtube.com-0,1052.2,1954.5,1488.8,920.5,1143.6,1284.9,1061.9,1011.0,1536.0,941.0,949.9,1700.5,1505.2,2019.9,1292.3,1016.0,1161.7,1740.7,956.5,1905.2,1332.115
0,http-192.168.178.178-2020-lacunaWebPages-www.office.com-www.office.com-0,1313.0,1193.7,2753.5,1391.4,1206.3,1291.3,2177.3,1149.7,1393.6,1358.9,1140.4,963.0,2092.4,1170.2,1631,1432.1,1310.3,1308.3,1564.4,1660.4,1475.06
0,http-192.168.178.178-2020-subjects-lvl0-reagent,1481.0,1074.8,951.7,1061.0,999.1,1030.2,1434.6,946.2,1043.7,1040.2,897.1,1537.4,1142.5,1019.7,981.3,960.4,932.0,1115.7,1163.4,1084.1,1094.805
0,http-192.168.178.178-2020-subjects-lvl0-knockoutjs_require,1278.9,1703.3,1046.8,1256.5,1429.6,1220.5,1180.6,1093.5,1582.3,1421.1,1266.8,1154.0,1268.4,1245.2,1384.2,1176.3,1275.3,1171.7,1324.7,2131.4,1330.555
