Optimization Levels,Website,Run 1,Run 2,Run 3,Run 4,Run 5,Run 6,Run 7,Run 8,Run 9,Run 10,Run 11,Run 12,Run 13,Run 14,Run 15,Run 16,Run 17,Run 18,Run 19,Run 20,Average
2,http-192.168.178.178-2020-subjects-lvl2-jquery,1592116665750,1592132853936,1592207673142,1592207875077,1592370049471,1592376929174,1592388467315,1592389883938,1592462863265,1592466505588,1592565206852,1592641513555,1592648596953,1592728116053,1592728520271,1592808736891,1592810154222,1592813798321,1592826957877,1592981991541,1592533667959.6
2,http-192.168.178.178-2020-subjects-lvl2-reagent,1592115654163,1592127791766,1592193506969,1592286257389,1592290305322,1592294756064,1592305280674,1592369240609,1592384821343,1592452537878,1592470553591,1592539099098,1592552658261,1592642120436,1592714965031,1592738234682,1592824934246,1592831618742,1592974306921,1592986037187,1592504734018.6
2,http-192.168.178.178-2020-subjects-lvl2-canjs_require,1592110395137,1592110597409,1592113226325,1592116058616,1592119498605,1592120307834,1592216378426,1592284234445,1592307911510,1592391911202,1592397379615,1592457803095,1592547802051,1592553063664,1592626335265,1592645561581,1592650419048,1592715774500,1592723257967,1592726697428,1592396730686.15
2,http-192.168.178.178-2020-subjects-lvl2-exoskeleton,1592883185797,1592883390656,1592884000746,1592887650286,1592888055037,1592892101143,1592893516773,1592894731445,1592894933669,1592894933669,1592899181576,1592899384475,1592901407395,1592902622201,1592903835786,1592905049828,1592906264397,1592975924418,1592976733880,1592975926310,1592907141474.35
2,http-192.168.178.178-2020-subjects-lvl2-angularjs_require,1590893187010,1590984177632,1591007257519,1591009077619,1591089397342,1591163415867,1591181024270,1591256037556,1591338295783,1591344370443,1591350446282,1591434163503,1591507720206,1591528567400,1591534641387,1591594047037,1591599922529,1591603368052,1591618166399,1591764103550,1591340069369.3
2,http-192.168.178.178-2020-lacunaWebPages-www.amazon.com-www.amazon.com-2,1590815747516,1590897639294,1590904518027,1590915247898,1590986404398,1591009684383,1591069158285,1591173939154,1591176570159,1591338093387,1591421611361,1591441857649,1591508529593,1591509743913,1591521684926,1591534236566,1591609445516,1591680728156,1591681739643,1591685785440,1591294118263.2
2,http-192.168.178.178-2020-lacunaWebPages-apache.org-apache.org-2,1590814532863,1590816556494,1590896223458,1590902090353,1590902494645,1590923546046,1591086766203,1591168881683,1591177380532,1591245512674,1591262921259,1591332630975,1591340724819,1591345180595,1591415331986,1591419993611,1591427277830,1591512779091,1591526137908,1591688010240,1591210248663.25
2,http-192.168.178.178-2020-subjects-lvl2-backbone,1590810878340,1590811490072,1590902899353,1590918485743,1590920306498,1591001589823,1591066725473,1591074624250,1591074826606,1591090409588,1591154908582,1591260088277,1591425052819,1591515814939,1591516623866,1591591010137,1591597087832,1591604988816,1591606406697,1591619990280,1591228210399.55
2,http-192.168.178.178-2020-lacunaWebPages-aws.amazon.com-aws.amazon.com-2,1590816758617,1591075837664,1591094255981,1591181833360,1591254418067,1591335261650,1591420600501,1591420802676,1591435781502,1591524112989,1591527150801,1591527150801,1591595667373,1591611880845,1591682549006,1591684774296,1591849833551,1591859556982,1591867052203,1591868266437,1591481677265.1
2,http-192.168.178.178-2020-lacunaWebPages-m.youtube.com-m.youtube.com-2,1590986202116,1590999970157,1591009482173,1591075028680,1591079275883,1591087170666,1591097695151,1591166046337,1591173129615,1591179809755,1591248952811,1591258873551,1591335464028,1591335666209,1591418577367,1591432543064,1591435377108,1591439429962,1591513386257,1591678094815,1591247508785.25
2,http-192.168.178.178-2020-lacunaWebPages-www.office.com-www.office.com-2,1590814128210,1590894807358,1590984987621,1590987623600,1590999565419,1591087778104,1591161189438,1591167259602,1591170499864,1591180012100,1591248750398,1591268593711,1591419791402,1591429706677,1591435174350,1591521482343,1591603772725,1591605797913,1591783730246,1591947716538,1591285618380.95
2,http-192.168.178.178-2020-lacunaWebPages-www.wikipedia.org-www.wikipedia.org-2,1590891964360,1590896021228,1590923950567,1591001792300,1591068955570,1591087980363,1591243487557,1591246119434,1591251179849,1591260492913,1591262314097,1591514802442,1591525327816,1591527758056,1591592023220,1591592427999,1591602354987,1591602557300,1591774421553,1591785552023,1591332574181.7
2,http-192.168.178.178-2020-subjects-lvl2-knockoutjs_require,1592112216182,1592129818033,1592210911316,1592293744270,1592364170565,1592398391647,1592457397669,1592477233399,1592479056101,1592545374752,1592548206558,1592549825174,1592559943733,1592628563203,1592634836354,1592722650845,1592810760911,1592815620083,1592817240487,1592990893696,1592527342748.9
