Optimization Levels,Website,Run 1,Run 2,Run 3,Run 4,Run 5,Run 6,Run 7,Run 8,Run 9,Run 10,Run 11,Run 12,Run 13,Run 14,Run 15,Run 16,Run 17,Run 18,Run 19,Run 20,Average
3,http-192.168.178.178-2020-subjects-lvl3-backbone_require,1592111407020,1592191273587,1592203018535,1592211923219,1592213340773,1592220831562,1592280187400,1592287674176,1592304471566,1592305483185,1592363965092,1592365187152,1592390897951,1592548611679,1592562170350,1592627348199,1592636050228,1592732161914,1592809952162,1592823922326,1592409493903.8
3,http-192.168.178.178-2020-lacunaWebPages-www.buzzfeed.com-www.buzzfeed.com-3,1590907557600,1590923748444,1590991066913,1590995517449,1591084135908,1591246928641,1591249966332,1591263731439,1591437604146,1591446310000,1591506101585,1591515004910,1591516219176,1591518849924,1591606608955,1591607013961,1591616341131,1591768352543,1591772600960,1591947918477,1591396078924.7
3,http-192.168.178.178-2020-subjects-lvl3-reagent,1592215365753,1592288483393,1592293339728,1592309530618,1592377536132,1592386644163,1592453348632,1592473792779,1592556705149,1592640300232,1592641715899,1592715571966,1592731757293,1592804893286,1592806309294,1592824327519,1592828174184,1592979767854,1592988264335,1592990084019,1592615295611.4
3,http-192.168.178.178-2020-subjects-lvl3-polymer,1592111811733,1592132247037,1592138721721,1592280795071,1592300825636,1592364373651,1592373489190,1592384416955,1592388061769,1592455375110,1592460636700,1592460838772,1592464076916,1592643335884,1592643740773,1592654062048,1592737020908,1592739651123,1592818860285,1592830808268,1592469157477.5
3,http-192.168.178.178-2020-lacunaWebPages-stackexchange.com-stackexchange.com-3,1590893998239,1590899662114,1590900471829,1590908771431,1590997540968,1591083731100,1591090207233,1591176367295,1591180417303,1591330604318,1591356115359,1591511969575,1591689223160,1591695899810,1591783932837,1591787373913,1591850646156,1591861785962,1591872920795,1591873123430,1591387238141.35
3,http-192.168.178.178-2020-subjects-lvl3-exoskeleton,1592887447809,1592891696658,1592892910338,1592893921330,1592894528809,1592895945390,1592896754592,1592897361385,1592898575440,1592898777563,1592900193613,1592901002310,1592904847115,1592905252163,1592905657299,1592905859329,1592906061705,1592907276396,1592978756725,1592987455256,1592907514061.25
3,http-192.168.178.178-2020-subjects-lvl3-gwt,1592192493930,1592221843061,1592293137398,1592301839199,1592383405080,1592387656869,1592391505832,1592391708519,1592456993860,1592462053532,1592463874697,1592468123550,1592476019656,1592539909565,1592541530097,1592546183687,1592564801922,1592633420433,1592644954946,1592727912942,1592454468438.75
3,http-192.168.178.178-2020-subjects-lvl3-enyo_backbone,1592108165168,1592108368343,1592109584909,1592134674929,1592209494572,1592217998230,1592221437791,1592287067500,1592296981484,1592300217986,1592369442654,1592382393415,1592385023546,1592391303239,1592460434191,1592715369960,1592805701831,1592816227652,1592981183997,1592997773840,1592414942261.85
3,http-192.168.178.178-2020-subjects-lvl3-vanilla-es6,1592129209400,1592134472845,1592197757303,1592199173564,1592205852360,1592212733289,1592377940412,1592394948961,1592450912273,1592455982155,1592467112511,1592475209622,1592560348729,1592625521844,1592629574795,1592641109049,1592647382975,1592653453990,1592720831080,1592816632947,1592449808005.2
3,http-192.168.178.178-2020-subjects-lvl3-dojo,1592202411285,1592206054667,1592207066119,1592208280028,1592209899360,1592211113479,1592217188786,1592293541949,1592306899014,1592308113686,1592308315875,1592309733078,1592382798341,1592481080680,1592646168578,1592655074144,1592819670544,1592823315792,1592831821367,1592998784919,1592431366584.55
