Optimization Levels,Website,Run 1,Run 2,Run 3,Run 4,Run 5,Run 6,Run 7,Run 8,Run 9,Run 10,Run 11,Run 12,Run 13,Run 14,Run 15,Run 16,Run 17,Run 18,Run 19,Run 20,Average
3,http-192.168.178.178-2020-subjects-lvl3-backbone_require,2765.3,1306.3,1078,907.6,1013,998.9,1112.3,1174.4,1001.3,1710.5,1716.9,1020.1,1064,1016.2,1048.1,2063.6,997.7,1194.6,1323.6,1033,1277.27
3,http-192.168.178.178-2020-lacunaWebPages-www.buzzfeed.com-www.buzzfeed.com-3,1446.9,2188.5,1415.9,1599.1,1420.8,1509.4,2037.4,1355.7,1184.1,1440.8,3412.8,2253.0,1810.7,1423.3,1213.4,1213.4,1946.4,2070.0,1408.7,1179.9,1676.5100000000002
3,http-192.168.178.178-2020-subjects-lvl3-reagent,1055.5,1118.9,1003.8,935.0,957.4,906.8,1112.3,931.0,1044.9,1336.6,992.4,1296.6,933.8,1547.8,1195.8,1037.6,1217.7,1386.6,1017.7,1078.8,1105.35
3,http-192.168.178.178-2020-subjects-lvl3-polymer,997.9,1051.0,1143.3,1222.1,899.3,1108.6,1006.7,1010.7,1142.6,1675.9,870.9,1164.0,983.4,965.8,975.0,1205.4,1473.6,1007.5,1050.4,1404.1,1117.9099999999999
3,http-192.168.178.178-2020-lacunaWebPages-stackexchange.com-stackexchange.com-3,2299.4,2200.8,1564.5,1615.9,1553.5,1636.1,1079.6,1329.6,1599.8,1656.7,1728.7,1006.4,1333.5,1423.0,2264.3,1456.0,1509.6,1442.4,1651.5,1598.3,1597.48
3,http-192.168.178.178-2020-subjects-lvl3-exoskeleton,1271.3,1146.2,1124.3,1142.8,1310.9,1238.0,1129.9,1183.7,1204.4,1213.6,1154.3,1268.8,1273.7,1289.7,1152.3,1152.3,1277.0,1178.6,1272.2,1102.8,1204.34
3,http-192.168.178.178-2020-subjects-lvl3-gwt,1659.3,1650.7,935.1,1250.6,1709.6,1378.8,1330.6,1330.6,2016.4,1197.6,1371.5,1526.3,1258.6,1136.9,1293.4,1007.7,1445.4,1328.2,2301.2,1593.1,1436.0800000000002
3,http-192.168.178.178-2020-subjects-lvl3-enyo_backbone,1383.4,1383.4,1256.1,1112.3,1429.6,1110.1,1254.2,1355.0,1300.5,912.0,1565.8,2403.2,2733.9,1200.1,1013.6,917.9,1195.8,1018.2,1034.3,1064.3,1332.185
3,http-192.168.178.178-2020-subjects-lvl3-vanilla-es6,1203.6,1112.3,1308.6,1105.9,986.6,1184.7,1592.1,1000.4,1211.7,1094.0,1187.8,1147.4,1129.7,1491.9,1054.2,1180.8,1151.2,1082.4,1097.9,1234.2,1177.8700000000003
3,http-192.168.178.178-2020-subjects-lvl3-dojo,1231.1,911.9,952.8,819.8,928.6,1135.2,3731.6,1199.1,1071.2,958.9,958.9,873.7,1517.8,1039.6,1087.1,885.6,1171.1,1003.5,1217.6,951,1182.3049999999998
3,http-192.168.178.178-2020-subjects-lvl3-vue,1033.2,971.9,1028.9,1429.2,1057.2,986.4,1134.3,1066.1,2388.7,1059.1,897.6,807.4,890.6,1059.0,1406.9,884.3,993.5,1263.6,1131.2,1040.5,1126.48
3,http-192.168.178.178-2020-lacunaWebPages-www.booking.com-www.booking.com-3,1283.9,1553.5,1196.7,1126.1,1638.9,1469.6,1808.2,1509.4,2905.4,1512.1,1078.7,1285.4,1457.9,1904.1,1644.7,1231.2,1127.2,2366.1,1472.7,1192.5,1538.215
3,http-192.168.178.178-2020-lacunaWebPages-www.theguardian.com-www.theguardian.com-3-international.htm,1500.6,1199.1,1446.1,1844.9,1193.7,1542.0,1536.1,1866.1,2037.4,2024.9,1528.1,1796.2,1705.6,1170.2,1892.7,1656.8,3412.8,2583.3,1971.3,1826.1,1786.7
3,http-192.168.178.178-2020-subjects-lvl3-backbone,1200.4,1296.5,1251.2,1191.7,1292.5,1266.4,1301.6,1344.3,1133.5,1355.1,1184.1,1083.8,1259,1147.8,1258.4,1206.5,1008.2,1008.2,1117.0,1292.8,1209.95
3,http-192.168.178.178-2020-lacunaWebPages-stackoverflow.com-stackoverflow.com-3,1772.0,1488.8,1360.3,1117.4,1676.4,1468.2,960.3,2576.9,1355.7,1047.4,1433.8,1464.0,1314.8,1397.8,1362.5,1901.4,832.4,1710.2,1697.9,1397.5,1466.785
3,http-192.168.178.178-2020-subjects-lvl3-mithril,660.3,896.7,1128.5,1174.4,1300.6,901.7,893.3,1238.4,1387.3,1241.9,1080.8,1037.9,962.7,984.9,914.3,1063.2,1030.6,1042.7,1202.5,909,1052.585
3,http-192.168.178.178-2020-lacunaWebPages-nl.godaddy.com-nl.godaddy.com-3,1526.0,3820.1,1675.6,1488.8,1884.3,1178.4,2133.7,1552.4,2141.8,4327.2,1796.2,1439.0,1556.7,1490.0,1631.0,2011.1,1021.9,2001.1,1492.0,1905.2,1903.6249999999995
3,http-192.168.178.178-2020-subjects-lvl3-canjs,1209.9,1189.2,976.8,1526.1,1402.6,1223.0,1071.4,1075.7,1133.2,1039.1,959.9,1111.2,1313.9,1017.9,1047.1,1278.2,1104.3,1139.6,1235.6,978.7,1151.6699999999998
3,http-192.168.178.178-2020-lacunaWebPages-www.mozilla.org-www.mozilla.org-en-US-3,2110.7,3102.6,1537.6,1581.6,1622.6,1237.0,1201.6,1377.5,1450.8,1469.6,1439.0,1485.8,1541.4,1477.8,1544.2,1473.2,1752.6,1503.6,1503.2,1595.6,1600.3999999999999
