Optimization Levels,Website,Run 1,Run 2,Run 3,Run 4,Run 5,Run 6,Run 7,Run 8,Run 9,Run 10,Run 11,Run 12,Run 13,Run 14,Run 15,Run 16,Run 17,Run 18,Run 19,Run 20,Average
2,http-192.168.178.178-2020-subjects-lvl2-backbone_require,1244.1,1082.8,1001.7,1224.5,1187,990.4,1029.8,1089.8,1030.8,1356.3,4194.4,1029,1233.1,1020.5,1092.6,999.9,1153.1,1230.4,1232.4,1149.9,1278.625
2,http-192.168.178.178-2020-lacunaWebPages-www.theguardian.com-www.theguardian.com-2-international.htm,1088.2,1526.3,2188.5,1306.3,1507.9,1270.5,2178.3,1399.7,1910.2,1461.4,1434.2,1391.9,1419.0,1078.7,1323.4,2861.8,1628.0,1922.1,1467.4,1431.2,1589.7500000000002
2,http-192.168.178.178-2020-subjects-lvl2-jsblocks,1369.5,1230.9,1472.8,3731.6,1334.9,1198.0,985.1,1168.7,3501.4,1362.8,1122.7,1176.8,1214.0,1008.9,1357.8,1121.4,1076.5,1373.7,1207.4,1403.0,1470.895
2,http-192.168.178.178-2020-lacunaWebPages-www.buzzfeed.com-www.buzzfeed.com-2,2299.4,1141.7,1410.5,1435.6,1581.6,4594.4,1884.3,1399.7,978.1,1649.3,1697.9,1656.5,1464.0,1371.7,2583.3,2923.0,1258.4,3340.1,1751.4,1436.4,1892.8650000000002
2,http-192.168.178.178-2020-lacunaWebPages-stackexchange.com-stackexchange.com-2,1199.1,1468.9,1670.0,1316.3,1553.5,1067.0,1797.8,1077.0,1528.8,1475.2,1197.5,1377.6,1482.2,1562.8,1545.2,1434.7,1657.1,1231.2,1583.8,1546.1,1438.5899999999997
2,http-192.168.178.178-2020-subjects-lvl2-knockback,1376.2,1584.6,1380.0,1006.0,1518.2,1323.3,1261.5,1454.6,1564.8,1297.3,1297.6,1297.6,1322.3,1321.1,1303.8,1047.7,1699.9,1293.2,1427.4,1008.9,1339.3000000000002
2,http-192.168.178.178-2020-lacunaWebPages-www.amazon.in-www.amazon.in-2,1516.7,2753.5,1577.5,1314.0,1410.8,2265.2,1238.4,1486.8,1313.8,1251.1,1534.3,1259,1432.1,1285.4,1767.0,1901.4,1740.7,1304.8,2631.8,2264.3,1662.4299999999998
2,http-192.168.178.178-2020-subjects-lvl2-dijon,1344.6,1174.0,1247.7,1095.3,1578.6,1253.4,1402.6,1254.7,1182.2,1435.6,1111.9,1466.1,1357.3,1014.4,1324.8,1455.9,1002.9,1192.3,1304.2,1334.3,1276.6399999999999
2,http-192.168.178.178-2020-lacunaWebPages-www.booking.com-www.booking.com-2,2200.8,1117.4,1178.4,1666.6,1678.6,1201.6,1656.9,1425.8,1172.5,1298.6,1313.8,1214.5,1314.8,1409.3,1710.2,1492.9,1527.2,1248.1,1054.1,1409.0,1414.5549999999998
2,http-192.168.178.178-2020-subjects-lvl2-vue,1553.5,1939.8,971.9,1040.2,981.9,945.1,920.4,1271.1,1011.0,1481.3,633.3,1044.2,801.4,1042.2,1148.1,1212.6,931.8,1468.8,1126.8,890.6,1120.7999999999997
2,http-192.168.178.178-2020-lacunaWebPages-stackoverflow.com-stackoverflow.com-2,1754.0,1457.4,2178.3,1536.1,2403,1396.7,1973.9,1397.8,2667.5,1505.2,1505.2,1362.3,1515.3,2087.4,1361.3,2001.1,2001.1,1486.4,2133.7,1452.2,1758.7949999999996
2,http-192.168.178.178-2020-lacunaWebPages-nl.godaddy.com-nl.godaddy.com-2,1687.6,1231.3,1251.2,4294.0,1822.9,1425.2,1599.1,1830.9,1254.8,1423.6,1837.4,1657.8,1362.3,1515.3,1628.3,1524.1,1609.0,1929.3,1971.3,1451.2,1715.33
2,http-192.168.178.178-2020-subjects-lvl2-dojo,1095.7,1068.6,984.7,1659.3,1142,1009.3,926.0,1122.0,879.0,871.2,1193.3,1224.8,1247.4,873.4,1161.7,1014.4,1174.8,1106.2,872.2,1952.7,1128.9350000000002
2,http-192.168.178.178-2020-lacunaWebPages-www.mozilla.org-www.mozilla.org-en-US-2,1461.4,1446.9,2360.8,1507.9,1449.8,1460.2,1451.4,1497.8,1473.5,1536.0,1597.4,1420.4,1006.4,1006.4,1006.4,1574.4,1275.5,1328.5,1648.9,1524.3,1451.715
2,http-192.168.178.178-2020-subjects-lvl2-gwt,1520.8,1095.3,1320.5,1431.2,1233.8,1582.0,801.4,1393.0,1137.9,1344.5,1461.0,1397,1599.6,1319.0,1483.9,1078.6,2515.1,2483.4,1389.9,1588.9,1458.8400000000001
2,http-192.168.178.178-2020-subjects-lvl2-mithril,1693.1,1490.9,1118.5,1120.9,592.2,972.4,1056.6,1044.9,1120.0,2189.4,1210.2,900.6,1018.5,1285.9,1015.8,1089.5,925.1,1532.1,923.7,1090.3,1169.5299999999997
2,http-192.168.178.178-2020-subjects-lvl2-polymer,1201.4,976.9,1117.2,867.0,1135.3,1142.7,1200.1,1047.2,974.1,986.0,1003.9,1272.9,1020.2,1141.1,1185.7,1102.5,1046.7,1074.4,938.4,1078.3,1075.6
2,http-192.168.178.178-2020-subjects-lvl2-vanillajs,1106.4,2138.9,1257.5,1192.3,1269.5,1258.1,1458.9,611.6,1177.0,1145.7,1188.9,1270.2,1070.2,2109.0,1278.5,1415.3,1223.8,1310.5,1506.1,1203.3,1309.5849999999998
2,http-192.168.178.178-2020-lacunaWebPages-www.bbc.com-www.bbc.com-2,1977.5,2188.5,2802.3,1672.8,1118.1,1237.0,1866.1,2024.9,2024.9,1505.2,1863.5,1656.5,1534.3,2019.9,1394.2,2001.1,1127.2,1472.7,1628.0,1390.7,1725.2699999999998
2,http-192.168.178.178-2020-subjects-lvl2-vanilla-es6,1426.2,1328.2,1152.0,1417.0,1761.9,1207.5,1005.2,1332.6,1210.3,1199.1,1187.3,1290.6,1137.5,1401.5,1124.5,1850.9,1041.0,1804.6,1141.9,1181.1,1310.0449999999998
2,http-192.168.178.178-2020-subjects-lvl2-enyo_backbone,1098.9,1102.8,1102.8,1134.3,986.9,1142.6,1099.9,1112.3,1248.4,1122.7,1074.8,1553.4,1256.8,1268.4,1029.1,1207.2,1207.2,1309.1,1017.8,1078.8,1157.7099999999998
2,http-192.168.178.178-2020-subjects-lvl2-canjs,1034.5,994.1,1048.5,1026.1,1517.7,1131.2,1309.2,978.8,1156.2,1081.9,958.5,941.1,1120.4,1126.5,1057.1,1129.1,1229.1,938.0,1105.4,1248.0,1106.5700000000002
2,http-192.168.178.178-2020-lacunaWebPages-www.paypal.com-www.paypal.com-nl-2-home.htm,1190.2,1415.9,1500.1,3092.2,1370.7,1257.5,1221.8,1521.3,1385.1,1325.1,1453.2,1157,1432.1,1388.2,1643.4,1434.7,1526.7,1496.7,1353.5,1390.7,1477.805
