Optimization Levels,Website,Run 1,Run 2,Run 3,Run 4,Run 5,Run 6,Run 7,Run 8,Run 9,Run 10,Run 11,Run 12,Run 13,Run 14,Run 15,Run 16,Run 17,Run 18,Run 19,Run 20,Average
1,http-192.168.178.178-2020-lacunaWebPages-www.booking.com-www.booking.com-1,1608,1872,1582,2078,1539,1688,1626,1569,1581,1861,1741,1683,1601,1743,1811,1733,1530,1639,1411,2077,1698.65
1,http-192.168.178.178-2020-subjects-lvl1-vanillajs,1164,1059,960,896,2160,1138,1182,821,997,890,1057,902,1039,946,975,952,1290,1141,1163,970,1085.1
1,http-192.168.178.178-2020-subjects-lvl1-jsblocks,1252,1557,956,969,1044,1630,861,1263,663,920,981,1053,891,1083,847,932,1002,1762,1014,934,1080.7
1,http-192.168.178.178-2020-subjects-lvl1-vue,902,1895,1364,1225,1184,961,1011,1656,1180,1000,924,1248,974,2462,1577,1051,758,956,2334,920,1279.1
1,http-192.168.178.178-2020-lacunaWebPages-stackoverflow.com-stackoverflow.com-1,1399,1307,1344,1601,1281,1298,1663,1420,1430,1493,1356,2121,2469,1397,1378,1489,1407,1367,1577,1291,1504.4
1,http-192.168.178.178-2020-lacunaWebPages-nl.godaddy.com-nl.godaddy.com-1,1318,1915,2135,1680,1610,1571,1452,1398,2317,1395,1363,1515,1325,2820,1320,1812,1370,1387,2314,2459,1723.8
1,http-192.168.178.178-2020-lacunaWebPages-www.mozilla.org-www.mozilla.org-en-US-1,1104,1175,1090,1177,1377,1149,1172,1113,1361,915,1128,1100,942,1488,1184,1158,1243,1358,1221,1139,1179.7
1,http-192.168.178.178-2020-lacunaWebPages-www.amazon.com-www.amazon.com-1,1351,1378,1351,1489,1566,1865,1479,1362,1375,1361,1381,1468,1452,1388,1395,1349,2184,1566,1509,1364,1481.65
1,http-192.168.178.178-2020-subjects-lvl1-canjs,2046,1214,1201,1299,2179,973,1006,986,1686,1311,1029,993,1136,1263,1894,1858,1287,1112,1599,1253,1366.25
1,http-192.168.178.178-2020-subjects-lvl1-reagent,1300,1190,1489,1511,1297,1452,1563,1511,1308,1360,1402,1579,1381,1318,1498,1671,1410,1457,1362,1602,1433.05
1,http-192.168.178.178-2020-subjects-lvl1-exoskeleton,1051,991,1085,1194,1068,869,1091,1183,953,1056,902,1066,985,1053,1043,873,1760,903,994,898,1050.9
1,http-192.168.178.178-2020-subjects-lvl1-dijon,1142,1224,1356,1660,1161,1033,983,2160,1407,1373,1198,1163,985,1441,1148,960,909,1313,1019,927,1228.1
1,http-192.168.178.178-2020-subjects-lvl1-canjs_require,1074,844,767,903,756,1283,1403,846,1058,843,1400,1445,935,1218,833,811,728,947,932,804,991.5
1,http-192.168.178.178-2020-subjects-lvl1-knockback,976,1002,2428,1134,1083,1192,1587,1425,1743,2172,3538,1261,1315,1259,1545,1328,1086,2147,1292,1123,1531.8
1,http-192.168.178.178-2020-subjects-lvl1-polymer,827,1073,1744,1365,2462,982,744,874,787,839,794,818,839,853,1990,1002,1201,722,955,535,1070.3
1,http-192.168.178.178-2020-subjects-lvl1-angularjs_require,1385,591,1014,705,953,979,750,890,1105,1685,2991,910,1052,790,858,993,1211,1071,1945,859,1136.85
1,http-192.168.178.178-2020-subjects-lvl1-backbone,1180,856,1483,1923,1079,1370,1701,2631,675,1170,1357,988,882,1299,1352,1262,1141,979,1138,874,1267.0
1,http-192.168.178.178-2020-subjects-lvl1-jquery,932,1197,1021,2417,1078,1166,920,2439,1023,1345,800,1671,629,2365,1090,1163,1521,1501,984,1019,1314.05
1,http-192.168.178.178-2020-lacunaWebPages-apache.org-apache.org-1,3219,1230,1370,1121,1156,1462,1213,1922,1309,1191,1093,1043,1121,1316,1162,1302,1591,1219,1271,1235,1377.3
1,http-192.168.178.178-2020-lacunaWebPages-aws.amazon.com-aws.amazon.com-1,2279,1924,1848,1928,2630,2512,2166,2279,1860,2111,1938,3476,1972,1731,2236,1941,1775,2194,1861,4258,2245.95
1,http-192.168.178.178-2020-lacunaWebPages-m.youtube.com-m.youtube.com-1,949,1007,1004,997,1161,964,1521,893,935,971,943,1030,1064,1001,993,1010,979,932,895,1482,1036.55
1,http-192.168.178.178-2020-lacunaWebPages-www.office.com-www.office.com-1,1232,1156,1282,1279,1115,1317,1320,1222,2842,1270,1143,1339,1219,1248,1299,1567,3055,1132,1110,1433,1429.0
1,http-192.168.178.178-2020-lacunaWebPages-www.bbc.com-www.bbc.com-1,2954,2705,2929,3197,2972,3212,3165,2987,2581,3288,2491,2721,3096,3326,3012,3168,3220,3208,2940,2710,2994.1
1,http-192.168.178.178-2020-lacunaWebPages-www.wikipedia.org-www.wikipedia.org-1,1141,859,1439,1429,1054,1046,1362,1138,1574,1563,1104,1776,1288,1445,1132,1388,1300,1462,1484,1542,1326.3
1,http-192.168.178.178-2020-subjects-lvl1-knockoutjs_require,1466,799,1030,812,1267,1016,824,1292,840,787,877,1271,691,1125,959,723,1253,925,1251,769,998.85
