Optimization Levels,Website,Run 1,Run 2,Run 3,Run 4,Run 5,Run 6,Run 7,Run 8,Run 9,Run 10,Run 11,Run 12,Run 13,Run 14,Run 15,Run 16,Run 17,Run 18,Run 19,Run 20,Average
0,http-192.168.178.178-2020-subjects-lvl0-backbone_require,1592112620082,1592114642434,1592137508246,1592197353151,1592201399199,1592212935533,1592213746091,1592219617116,1592292530105,1592297790812,1592367822912,1592383202469,1592472172230,1592478853761,1592630991271,1592647594231,1592712733534,1592737425625,1592812381196,1592974913883,1592410911694.05
0,http-192.168.178.178-2020-lacunaWebPages-www.buzzfeed.com-www.buzzfeed.com-0,1590895414233,1590905327825,1591008470808,1591156736752,1591778265565,1591786361278,1591848614492,1591853078116,1591859152421,1591860164344,1591866040131,1591869480065,1591870694327,1591874944628,1591947311333,1591949134579,1591978512437,1591979119515,1591979321741,1591979929236,1591712303691.3
0,http-192.168.178.178-2020-subjects-lvl0-mithril,1592111001864,1592128803352,1592218402908,1592222853948,1592299003830,1592305078646,1592381179391,1592384012499,1592469743148,1592478448770,1592548408940,1592568038781,1592629979281,1592639693125,1592711714987,1592715976917,1592801855772,1592814000395,1592884204378,1592884814656,1592509860779.4
0,http-192.168.178.178-2020-subjects-lvl0-vue,1592107147693,1592121724187,1592134877198,1592191476421,1592215770833,1592219009881,1592282616636,1592366809251,1592371870487,1592372477875,1592373893850,1592387251996,1592463065360,1592465088428,1592473995084,1592479461120,1592539706912,1592563183196,1592723663365,1592733983086,1592379353642.95
0,http-192.168.178.178-2020-subjects-lvl0-canjs,1592115047264,1592122533216,1592204638078,1592217593655,1592282818593,1592299812787,1592308518014,1592374095804,1592389074102,1592393531950,1592456791603,1592471160172,1592554682142,1592557717401,1592655883338,1592734591136,1592815215306,1592816429345,1592976531750,1592989679271,1592486817246.35
0,http-192.168.178.178-2020-subjects-lvl0-vanillajs,1592115452157,1592128601413,1592207470764,1592218200676,1592221033784,1592289495057,1592294958091,1592303661851,1592307709213,1592375917462,1592383810065,1592393734151,1592468933297,1592478246436,1592480878300,1592482294354,1592555086803,1592626943061,1592645359504,1592809546941,1592389366669.0
0,http-192.168.178.178-2020-subjects-lvl0-knockback,1592117475064,1592132449348,1592133864851,1592208077708,1592217796019,1592281604870,1592295564922,1592387049276,1592452335278,1592458815662,1592467314872,1592548813791,1592561158600,1592567027357,1592627753131,1592640906957,1592654871505,1592813191614,1592831416376,1592983812190,1592469064969.55
0,http-192.168.178.178-2020-lacunaWebPages-www.booking.com-www.booking.com-0,1590900269252,1590906339592,1590996326715,1590998351426,1590999160946,1591000779970,1591077657919,1591157344086,1591157749446,1591245917326,1591256442977,1591265959184,1591267987061,1591335059243,1591354294321,1591425254682,1591684572137,1591692865265,1591769768756,1591939827283,1591271596379.35
0,http-192.168.178.178-2020-subjects-lvl0-gwt,1592108773573,1592114845000,1592121521488,1592193101827,1592209696850,1592210506739,1592287472338,1592299610670,1592384618917,1592542137267,1592549218223,1592552050939,1592651025501,1592716988261,1592728924794,1592735199431,1592804691009,1592807522205,1592810962913,1592822101112,1592482548452.85
0,http-192.168.178.178-2020-subjects-lvl0-jquery,1592114237706,1592130627813,1592196745985,1592288280830,1592304269219,1592306696839,1592379560001,1592390086863,1592466707836,1592468731100,1592482497673,1592545577127,1592553468339,1592567432201,1592632610186,1592729531531,1592729936563,1592825743955,1592830605964,1592977947959,1592496064784.5
0,http-192.168.178.178-2020-subjects-lvl0-jsblocks,1592111609570,1592116261110,1592135281790,1592196544411,1592222449465,1592297386010,1592301433971,1592370453475,1592371465740,1592386441616,1592458410502,1592467921300,1592474197485,1592545981675,1592626538230,1592725483525,1592730948117,1592739854131,1592802667361,1592806511259,1592444392037.15
0,http-192.168.178.178-2020-lacunaWebPages-stackoverflow.com-stackoverflow.com-0,1590910996493,1590918081050,1590997743592,1591083124492,1591160582011,1591178797278,1591249155407,1591332023671,1591334249808,1591420398202,1591425659613,1591514194930,1591608431854,1591695697382,1591703795926,1591762481926,1591768757309,1591781705561,1591790409941,1591791421695,1591421385407.05
0,http-192.168.178.178-2020-lacunaWebPages-www.theguardian.com-www.theguardian.com-0-international.htm,1590893391209,1590899257384,1590921319043,1590983974994,1590998553867,1591082719772,1591085754637,1591095065351,1591168476727,1591174343969,1591341738216,1591424444796,1591434365544,1591438012314,1591517635521,1591518647569,1591530389479,1591531806263,1591532210758,1591762279418,1591266719341.55
0,http-192.168.178.178-2020-lacunaWebPages-nl.godaddy.com-nl.godaddy.com-0,1590992685217,1591010089066,1591010089066,1591068549700,1591073612587,1591098707838,1591159772271,1591161594998,1591177177833,1591268189341,1591416145256,1591526341150,1591526543538,1591680930418,1591683762935,1591686998668,1591768150540,1591771387491,1591781097407,1591938407780,1591390011655.0
0,http-192.168.178.178-2020-lacunaWebPages-www.mozilla.org-www.mozilla.org-en-US-0,1590903911242,1590908973951,1590911199033,1590917474119,1590996124648,1591076039718,1591164832986,1591174546078,1591253609059,1591271022122,1591351053997,1591438215139,1591444893499,1591531603976,1591598910362,1591617354205,1591619787724,1591762685665,1591764508440,1591775028834,1591324088739.85
0,http-192.168.178.178-2020-lacunaWebPages-www.amazon.com-www.amazon.com-0,1590813723652,1590993494365,1591003005575,1591081909705,1591087575672,1591160379684,1591251786643,1591259075766,1591262111823,1591331618928,1591334856960,1591336273163,1591346394972,1591347814036,1591416348276,1591432948867,1591510148693,1591522291980,1591598504473,1591681942204,1591288610271.85
0,http-192.168.178.178-2020-lacunaWebPages-www.wikipedia.org-www.wikipedia.org-0,1590910794511,1590915450302,1591091421132,1591092433974,1591096683467,1591157951953,1591183249440,1591252191623,1591257455688,1591259278642,1591267582205,1591338903253,1591339105523,1591517433458,1591782110814,1591869884672,1591871301709,1591876767927,1591945692022,1591950753944,1591398822312.95
0,http-192.168.178.178-2020-subjects-lvl0-canjs_require,1592107961532,1592127589357,1592131033196,1592136699015,1592283223124,1592298801754,1592306494346,1592309328429,1592389479160,1592395556177,1592396163393,1592464278936,1592477435862,1592552860972,1592641311525,1592648799321,1592718202151,1592720426755,1592825541776,1592832023850,1592438160531.55
