Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,20.978,20.978,screen dark,3.82470896
0,20.978,20.978,wifi running,0.285049064
0.0,7.960778,7.960778,core 0 cpu_idle start,0.1198097089
7.960778,8.862304,0.901526000001,core 0 cpu_idle,0.0135679663
8.862304,8.862472,0.000167999998666,core 0 cpu_frequency,6.6894239469e-05
8.862472,9.942657,1.080185,core 0 cpu_idle,0.01625678425
9.942657,9.942807,0.000149999999849,core 0 cpu_frequency,5.97269999397e-05
9.942807,10.52695,0.584143,core 0 cpu_idle,0.00879135215
10.52695,10.527061,0.000111000001198,core 0 cpu_frequency,4.41979804769e-05
10.527061,10.967611,0.440549999999,core 0 cpu_idle,0.00663027749999
10.967611,10.967667,5.60000007681e-05,core 0 cpu_frequency,2.22980803058e-05
10.967667,11.396415,0.428747999998,core 0 cpu_idle,0.00645265739998
11.396415,11.404259,0.00784399999975,core 0 cpu_frequency,0.0031233239199
11.404259,11.889458,0.485199000002,core 0 cpu_idle,0.00730224495004
11.889458,11.889647,0.0001889999985,core 0 cpu_frequency,7.52560194026e-05
11.889647,13.738055,1.848408,core 0 cpu_idle,0.0278185404
13.738055,13.739479,0.00142399999822,core 0 cpu_frequency,0.000567008319293
13.739479,15.068211,1.328732,core 0 cpu_idle,0.0199974166
15.068211,15.068492,0.000281000000541,core 0 cpu_frequency,0.000111888580215
15.068492,15.604031,0.535538999997,core 0 cpu_idle,0.00805986194995
15.604031,15.604552,0.000521000001754,core 0 cpu_frequency,0.000207451780698
15.604552,17.179123,1.574571,core 0 cpu_idle,0.02369729355
17.179123,17.179383,0.00025999999707,core 0 cpu_frequency,0.000103526798833
17.179383,17.63067,0.451287,core 0 cpu_idle,0.00679186935
17.63067,17.631094,0.000424000001658,core 0 cpu_frequency,0.00016882832066
17.631094,17.731651,0.100557000002,core 0 cpu_idle,0.00151338285002
17.731651,17.731659,7.99999907031e-06,core 0 cpu_frequency,3.18543962981e-06
17.731659,18.342869,0.611209999999,core 0 cpu_idle,0.00919871049999
18.342869,18.343756,0.000887000001967,core 0 cpu_frequency,0.000353185660783
18.343756,19.027091,0.683334999998,core 0 cpu_idle,0.01028419175
19.027091,19.027423,0.000331999999617,core 0 cpu_frequency,0.000132195759847
19.027423,19.245811,0.218388000001,core 0 cpu_idle,0.00328673940002
19.245811,19.245895,8.39999993332e-05,core 0 cpu_frequency,3.34471197345e-05
19.245895,20.677611,1.431716,core 0 cpu_idle,0.0215473258
20.677611,20.677676,6.5000000177e-05,core 0 cpu_frequency,2.58817000705e-05
20.677676,22.160933,1.483257,core 0 cpu_idle,0.02232301785
22.160933,22.160954,2.09999998333e-05,core 0 cpu_frequency,8.36177993362e-06
22.160954,27.849454,5.6885,core 0 cpu_idle,0.085611925
27.849454,27.849509,5.50000004296e-05,core 0 cpu_frequency,2.1899900171e-05
27.849509,28.024307,0.174798,core 0 cpu_idle,0.0026307099
28.024307,28.024951,0.000643999999738,core 0 cpu_frequency,0.000256427919896
28.024951,28.315,0.290048999999,core 0 cpu_idle,0.00436523744999
0.0,7.958702,7.958702,core 1 cpu_idle start,0.1197784651
7.958702,8.862322,0.903620000001,core 1 cpu_idle,0.013599481
8.862322,8.862392,6.99999982317e-05,core 1 cpu_frequency,2.78725992959e-05
8.862392,9.942675,1.080283,core 1 cpu_idle,0.01625825915
9.942675,9.956593,0.0139179999969,core 1 cpu_frequency,0.00554186923877
9.956593,10.526961,0.570368000001,core 1 cpu_idle,0.00858403840001
10.526961,10.556467,0.0295060000026,core 1 cpu_frequency,0.011748699081
10.556467,10.967624,0.411156999999,core 1 cpu_idle,0.00618791284998
10.967624,10.967701,7.70000006014e-05,core 1 cpu_frequency,3.06598602395e-05
10.967701,11.396427,0.428725999998,core 1 cpu_idle,0.00645232629997
11.396427,11.399458,0.00303100000019,core 1 cpu_frequency,0.00120688358008
11.399458,11.889473,0.490014999999,core 1 cpu_idle,0.00737472574999
11.889473,11.889595,0.000122000001284,core 1 cpu_frequency,4.85779605111e-05
11.889595,13.73807,1.848475,core 1 cpu_idle,0.02781954875
13.73807,13.756493,0.0184230000013,core 1 cpu_frequency,0.00733567014054
13.756493,15.068229,1.311736,core 1 cpu_idle,0.0197416268
15.068229,15.069879,0.00164999999834,core 1 cpu_frequency,0.000656996999337
15.069879,15.604044,0.534165000001,core 1 cpu_idle,0.00803918325001
15.604044,15.604304,0.000260000000708,core 1 cpu_frequency,0.000103526800282
15.604304,17.179136,1.574832,core 1 cpu_idle,0.0237012216
17.179136,17.17923,9.40000027185e-05,core 1 cpu_frequency,3.74289210825e-05
17.17923,17.630687,0.451456999999,core 1 cpu_idle,0.00679442784999
17.630687,17.630774,8.70000003488e-05,core 1 cpu_frequency,3.46416601389e-05
17.630774,17.73167,0.100896,core 1 cpu_idle,0.0015184848
17.73167,17.731782,0.000111999997898,core 1 cpu_frequency,4.45961591631e-05
17.731782,18.342886,0.611104000003,core 1 cpu_idle,0.00919711520005
18.342886,18.343092,0.000205999996979,core 1 cpu_frequency,8.2025078797e-05
18.343092,19.027109,0.684017,core 1 cpu_idle,0.01029445585
19.027109,19.027773,0.000664000002871,core 1 cpu_frequency,0.000264391521143
19.027773,19.245833,0.218059999999,core 1 cpu_idle,0.00328180299999
19.245833,19.246175,0.000341999999364,core 1 cpu_frequency,0.000136177559747
19.246175,20.677627,1.431452,core 1 cpu_idle,0.0215433526
20.677627,20.678819,0.00119199999972,core 1 cpu_frequency,0.000474630559888
20.678819,22.160954,1.482135,core 1 cpu_idle,0.02230613175
22.160954,22.162791,0.0018369999998,core 1 cpu_frequency,0.000731456659919
22.162791,27.849472,5.686681,core 1 cpu_idle,0.08558454905
27.849472,27.850445,0.000972999998339,core 1 cpu_frequency,0.000387429139339
