Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,20.86,20.86,screen dark,3.815577696
0,20.715,20.715,wifi radio,5.5486424259
20.715,20.86,0.14499999999999957,wifi running,0.001976674799999994

