Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,20.847,20.847,screen dark,3.8123159064
0,20.642,20.642,wifi radio,5.52780725714
20.642,20.847,0.20500000000000185,wifi running,0.002793961400000025

