device,subject,browser,batterystats_Joule_calculated,batterystats_Memory_KByte_calculated,batterystats_CPU_Percentage_Usage
j7duo,httplocalhost2020awsamazoncomawsamazoncom0,chrome,130.44679200000002,2043566.0,23.5
j7duo,httplocalhost2020apacheorgapacheorg0,chrome,85.53888,1731450.0,15.5
