Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,15.934,15.934,screen dark,2.8665775888
0,15.934,15.934,wifi running,0.21364115992
0.0,8.062091,8.062091,core 0 cpu_idle start,0.119726082396
8.062091,8.516568,0.454477,core 0 cpu_idle,0.0067492106885
8.516568,8.519375,0.00280699999985,core 0 cpu_frequency,0.00110287535254
8.519375,8.725835,0.20646,core 0 cpu_idle,0.00306603423
8.725835,8.725969,0.000133999999889,core 0 cpu_frequency,5.26488411564e-05
8.725969,9.570811,0.844842,core 0 cpu_idle,0.012546326121
9.570811,9.570916,0.000104999999849,core 0 cpu_frequency,4.12546889405e-05
9.570916,9.9698,0.398884,core 0 cpu_idle,0.005923626842
9.9698,9.969974,0.000174000000015,core 0 cpu_frequency,6.83649132061e-05
9.969974,10.223931,0.253957,core 0 cpu_idle,0.0037713884285
10.223931,10.223938,6.99999986864e-06,core 0 cpu_frequency,2.75031254839e-06
10.223938,11.049691,0.825753,core 0 cpu_idle,0.0122628449265
11.049691,11.04996,0.000269000000117,core 0 cpu_frequency,0.000105690584246
11.04996,11.29147,0.24151,core 0 cpu_idle,0.003586544255
11.29147,11.29176,0.000290000000177,core 0 cpu_frequency,0.00011394152207
11.29176,11.458256,0.166496,core 0 cpu_idle,0.002472548848
11.458256,11.459172,0.000915999999961,core 0 cpu_frequency,0.000359898048785
11.459172,12.629458,1.170286,core 0 cpu_idle,0.017379332243
12.629458,12.629605,0.00014699999997,core 0 cpu_frequency,5.77565645882e-05
12.629605,12.888902,0.259297,core 0 cpu_idle,0.0038506900985
12.888902,12.88902,0.000117999999929,core 0 cpu_frequency,4.63624123723e-05
12.88902,13.213829,0.324809,core 0 cpu_idle,0.0048235760545
13.213829,13.214086,0.00025699999992,core 0 cpu_frequency,0.000100975762568
13.214086,13.480414,0.266328,core 0 cpu_idle,0.003955103964
13.480414,13.480606,0.00019199999997,core 0 cpu_frequency,7.54371455882e-05
13.480606,15.954424,2.473818,core 0 cpu_idle,0.036737434209
15.954424,15.954563,0.00013899999999,core 0 cpu_frequency,5.46133501961e-05
15.954563,16.709728,0.755165,core 0 cpu_idle,0.0112145778325
16.709728,16.710089,0.000360999999884,core 0 cpu_frequency,0.000141837549755
16.710089,18.663136,1.953047,core 0 cpu_idle,0.0290037244735
18.663136,18.663546,0.000410000000102,core 0 cpu_frequency,0.00016108973804
18.663546,18.842465,0.178919,core 0 cpu_idle,0.0026570366095
18.842465,18.842522,5.69999999698e-05,core 0 cpu_frequency,2.23954025881e-05
18.842522,18.877991,0.0354690000001,core 0 cpu_idle,0.000526732384502
18.877991,18.878062,7.09999999344e-05,core 0 cpu_frequency,2.78960277742e-05
18.878062,20.76925,1.891188,core 0 cpu_idle,0.028085087394
20.76925,20.769362,0.000111999999945,core 0 cpu_frequency,4.40050015782e-05
20.769362,21.53555,0.766188,core 0 cpu_idle,0.011378274894
21.53555,21.535723,0.000172999999904,core 0 cpu_frequency,6.79720113624e-05
21.535723,21.631379,0.095656,core 0 cpu_idle,0.001420539428
21.631379,21.631503,0.000124000000142,core 0 cpu_frequency,4.87198232557e-05
21.631503,22.7396,1.108097,core 0 cpu_idle,0.0164557944985
22.7396,22.739698,9.79999999799e-05,core 0 cpu_frequency,3.85043763921e-05
22.739698,22.947399,0.207701,core 0 cpu_idle,0.0030844637005
22.947399,22.94747,7.10000001618e-05,core 0 cpu_frequency,2.78960278636e-05
22.94747,23.312,0.36453,core 0 cpu_idle,0.005413452765
0.0,8.064104,8.064104,core 1 cpu_idle start,0.119755976452
8.064104,8.516585,0.452481,core 1 cpu_idle,0.0067195690905
8.516585,8.516837,0.000252000000046,core 1 cpu_frequency,9.9011253618e-05
8.516837,8.725852,0.209015,core 1 cpu_idle,0.0031039772575
8.725852,8.726341,0.000489000000016,core 1 cpu_frequency,0.000192128980206
8.726341,9.570823,0.844482,core 1 cpu_idle,0.012540979941
9.570823,9.572252,0.00142899999992,core 1 cpu_frequency,0.000561456672167
9.572252,9.969821,0.397569,core 1 cpu_idle,0.0059040984345
9.969821,9.97048,0.000659000000041,core 1 cpu_frequency,0.000258922286216
