device,subject,browser,batterystats_Joule_calculated,batterystats_Memory_KByte_calculated,batterystats_CPU_Percentage_Usage
j7duo,httplocalhost2020awsamazoncomawsamazoncom0,chrome,155.98656,5953843.0,27.0
j7duo,httplocalhost2020apacheorgapacheorg0,chrome,75.087648,5798496.0,15.0
