Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,16.012,16.012,screen dark,2.9274547456
0,16.012,16.012,wifi running,0.21817823104
0.0,8.152801,8.152801,core 0 cpu_idle start,0.123042072692
8.152801,8.359945,0.207144,core 0 cpu_idle,0.003126217248
8.359945,8.360021,7.59999999218e-05,core 0 cpu_frequency,3.03461311688e-05
8.360021,8.374751,0.0147300000001,core 0 cpu_idle,0.000222305160002
8.374751,8.374809,5.79999999673e-05,core 0 cpu_frequency,2.31588895869e-05
8.374809,8.862827,0.488018,core 0 cpu_idle,0.007365167656
8.862827,8.862968,0.000140999999985,core 0 cpu_frequency,5.6300059194e-05
8.862968,9.14222,0.279252,core 0 cpu_idle,0.004214471184
9.14222,9.146517,0.00429699999995,core 0 cpu_frequency,0.00171575428638
9.146517,9.280691,0.134174,core 0 cpu_idle,0.002024954008
9.280691,9.281259,0.00056799999993,core 0 cpu_frequency,0.000226797401572
9.281259,10.338089,1.05683,core 0 cpu_idle,0.01594967836
10.338089,10.338429,0.000340000000051,core 0 cpu_frequency,0.00013575900802
10.338429,10.870055,0.531626,core 0 cpu_idle,0.008023299592
10.870055,10.870162,0.000107000000071,core 0 cpu_frequency,4.27241584283e-05
10.870162,20.817005,9.946843,core 0 cpu_idle,0.150117754556
20.817005,20.817137,0.000132000000008,core 0 cpu_frequency,5.27064384031e-05
20.817137,21.139957,0.32282,core 0 cpu_idle,0.00487199944
21.139957,21.140015,5.80000000809e-05,core 0 cpu_frequency,2.31588896323e-05
21.140015,22.316,1.175985,core 0 cpu_idle,0.01774796562
0.0,8.152703,8.152703,core 1 cpu_idle start,0.123040593676
8.152703,8.359963,0.20726,core 1 cpu_idle,0.00312796792
8.359963,8.360375,0.000411999999983,core 1 cpu_frequency,0.000164507974393
8.360375,8.374764,0.0143890000001,core 1 cpu_idle,0.000217158788001
8.374764,8.374852,8.80000000052e-05,core 1 cpu_frequency,3.51376256021e-05
8.374852,8.862844,0.487992,core 1 cpu_idle,0.007364775264
8.862844,8.863879,0.001035,core 1 cpu_frequency,0.000413266392001
8.863879,9.142243,0.278364,core 1 cpu_idle,0.004201069488
9.142243,9.142696,0.000452999999993,core 1 cpu_frequency,0.000180878913597
9.142696,9.280722,0.138026,core 1 cpu_idle,0.002083088392
9.280722,9.280877,0.000155000000063,core 1 cpu_frequency,6.18901360253e-05
9.280877,10.33811,1.057233,core 1 cpu_idle,0.015955760436
10.33811,10.342349,0.00423899999998,core 1 cpu_frequency,0.00169259539679
10.342349,10.870067,0.527718,core 1 cpu_idle,0.007964320056
10.870067,10.983718,0.113651,core 1 cpu_frequency,0.0453798441712
10.983718,20.817021,9.833303,core 1 cpu_idle,0.148404208876
20.817021,20.817119,9.79999999799e-05,core 1 cpu_frequency,3.9130537592e-05
20.817119,21.139975,0.322856,core 1 cpu_idle,0.004872542752
21.139975,21.140025,4.99999999874e-05,core 1 cpu_frequency,1.9964559995e-05
21.140025,22.316,1.175975,core 1 cpu_idle,0.0177478147
0.0,8.153055,8.153055,core 2 cpu_idle start,0.12304590606
8.153055,8.359971,0.206916,core 2 cpu_idle,0.003122776272
8.359971,8.360483,0.000512000000072,core 2 cpu_frequency,0.000204437094429
8.360483,8.37477,0.014287,core 2 cpu_idle,0.000215619404
8.37477,8.375237,0.000466999999958,core 2 cpu_frequency,0.000186468990383
8.375237,8.862854,0.487617,core 2 cpu_idle,0.007359115764
8.862854,8.862969,0.000115000000051,core 2 cpu_frequency,4.59184880202e-05
8.862969,9.142253,0.279284,core 2 cpu_idle,0.004214954128
