Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,16.016,16.016,screen dark,2.8942321408
0,16.016,16.016,wifi running,0.21570220672
0.0,8.00621,8.00621,core 0 cpu_idle start,0.11942863457
8.00621,9.529899,1.523689,core 0 cpu_idle,0.022728868813
9.529899,9.529997,9.79999995252e-05,core 0 cpu_frequency,3.86767974126e-05
9.529997,9.99185,0.461853000001,core 0 cpu_idle,0.00688946120101
9.99185,9.99197,0.000119999999697,core 0 cpu_frequency,4.73593438804e-05
9.99197,10.053024,0.0610539999998,core 0 cpu_idle,0.000910742517997
10.053024,10.053317,0.000293000000056,core 0 cpu_frequency,0.000115635731622
10.053317,22.304,12.250683,core 0 cpu_idle,0.182743438311
0.0,8.009608,8.009608,core 1 cpu_idle start,0.119479322536
8.009608,9.529909,1.520301,core 1 cpu_idle,0.022678330017
9.529909,9.53245,0.00254099999984,core 1 cpu_frequency,0.00100283410914
9.53245,9.991864,0.459414,core 1 cpu_idle,0.006853078638
9.991864,9.991868,4.00000044465e-06,core 1 cpu_frequency,1.57864497549e-06
9.991868,10.053051,0.0611829999998,core 1 cpu_idle,0.000912666810997
10.053051,10.054038,0.00098700000035,core 1 cpu_frequency,0.000389530604538
10.054038,22.304,12.249962,core 1 cpu_idle,0.182732683154
0.0,8.006525,8.006525,core 2 cpu_idle start,0.119433333425
8.006525,9.529915,1.52339,core 2 cpu_idle,0.02272440863
9.529915,9.529981,6.5999999606e-05,core 2 cpu_frequency,2.60476390445e-05
9.529981,9.99187,0.461889,core 2 cpu_idle,0.006889998213
9.99187,9.992044,0.000173999999788,core 2 cpu_frequency,6.86710487164e-05
9.992044,10.053062,0.0610180000003,core 2 cpu_idle,0.000910205506005
10.053062,10.053085,2.29999996009e-05,core 2 cpu_frequency,9.07720744248e-06
10.053085,22.304,12.250915,core 2 cpu_idle,0.182746899055
0.0,8.010977,8.010977,core 3 cpu_idle start,0.119499743909
8.010977,9.529919,1.518942,core 3 cpu_idle,0.022658057814
9.529919,9.530672,0.000753000000259,core 3 cpu_frequency,0.000297179883702
9.530672,9.991875,0.461203,core 3 cpu_idle,0.006879765151
9.991875,9.991948,7.30000001568e-05,core 3 cpu_frequency,2.88102676619e-05
9.991948,10.053072,0.0611239999998,core 3 cpu_idle,0.000911786707998
10.053072,10.05329,0.000218000000132,core 3 cpu_frequency,8.6036141652e-05
10.05329,22.304,12.25071,core 3 cpu_idle,0.18274384107
0.0,8.22692,8.22692,core 4 cpu_idle start,0.12272096564
8.22692,9.529925,1.303005,core 4 cpu_idle,0.019436925585
9.529925,9.556919,0.0269939999998,core 4 cpu_frequency,0.0106534844327
9.556919,9.99188,0.434961,core 4 cpu_idle,0.006488313237
9.99188,9.997205,0.00532500000008,core 4 cpu_frequency,0.00210157089003
9.997205,10.053182,0.055977,core 4 cpu_idle,0.000835008909
10.053182,10.09497,0.0417880000005,core 4 cpu_frequency,0.0164921022258
10.09497,22.304,12.20903,core 4 cpu_idle,0.18212210051
0.0,8.014476,8.014476,core 5 cpu_idle start,0.119551938492
8.014476,9.52993,1.515454,core 5 cpu_idle,0.022606027318
9.52993,9.531803,0.00187300000016,core 5 cpu_frequency,0.000739200427663
9.531803,9.991885,0.460082000001,core 5 cpu_idle,0.00686304319401
9.991885,9.99267,0.000784999999269,core 5 cpu_frequency,0.000309809041711
9.99267,10.053193,0.0605230000001,core 5 cpu_idle,0.000902821591002
10.053193,10.065738,0.0125450000005,core 5 cpu_frequency,0.0049510247542
10.065738,22.304,12.238262,core 5 cpu_idle,0.182558154254
0.0,8.009609,8.009609,core 6 cpu_idle start,0.119479337453
8.009609,22.304,14.294391,core 6 cpu_idle,0.213229430547
0.0,8.231631,8.231631,core 7 cpu_idle start,0.122791239627
8.231631,22.304,14.072369,core 7 cpu_idle,0.209917528373
