Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,15.268,15.268,screen dark,2.7927248448
0,15.268,15.268,wifi running,0.20813704032
0.0,7.827687,7.827687,core 0 cpu_idle start,0.118190246013
7.827687,8.113909,0.286222000001,core 0 cpu_idle,0.00432166597801
8.113909,8.114738,0.000828999998703,core 0 cpu_frequency,0.000331165935082
8.114738,9.041799,0.927061,core 0 cpu_idle,0.013997694039
9.041799,9.047071,0.00527200000033,core 0 cpu_frequency,0.00210603958093
9.047071,22.672098,13.625027,core 0 cpu_idle,0.205724282673
22.672098,22.672167,6.89999997121e-05,core 0 cpu_frequency,2.7563871485e-05
22.672167,23.304,0.631832999999,core 0 cpu_idle,0.00954004646699
0.0,7.828585,7.828585,core 1 cpu_idle start,0.118203804915
7.828585,8.113921,0.285335999999,core 1 cpu_idle,0.00430828826398
8.113921,8.114872,0.000950999999986,core 1 cpu_frequency,0.000379902056395
8.114872,9.041832,0.926960000001,core 1 cpu_idle,0.01399616904
9.041832,9.042204,0.000372000000425,core 1 cpu_frequency,0.00014860522097
9.042204,22.672114,13.62991,core 1 cpu_idle,0.20579801109
22.672114,22.672207,9.3000000561e-05,core 1 cpu_frequency,3.71513054241e-05
22.672207,23.304,0.631792999999,core 1 cpu_idle,0.00953944250698
0.0,7.827659,7.827659,core 2 cpu_idle start,0.118189823241
7.827659,8.113926,0.286266999999,core 2 cpu_idle,0.00432234543299
8.113926,8.119253,0.00532700000076,core 2 cpu_frequency,0.0021280107831
8.119253,9.041843,0.92259,core 2 cpu_idle,0.01393018641
9.041843,9.046561,0.00471800000014,core 2 cpu_frequency,0.00188472965526
9.046561,22.672122,13.625561,core 2 cpu_idle,0.205732345539
22.672122,22.672235,0.000113000000056,core 2 cpu_frequency,4.51408332223e-05
22.672235,23.304,0.631765,core 2 cpu_idle,0.009539019735
0.0,7.827509,7.827509,core 3 cpu_idle start,0.118187558391
7.827509,8.113931,0.286422000001,core 3 cpu_idle,0.00432468577802
8.113931,8.12079,0.00685899999917,core 3 cpu_frequency,0.00274000862727
8.12079,9.041853,0.921063,core 3 cpu_idle,0.013907130237
9.041853,9.042581,0.00072800000089,core 3 cpu_frequency,0.000290818819556
9.042581,22.67213,13.629549,core 3 cpu_idle,0.205792560351
22.67213,22.6722,7.00000000506e-05,core 3 cpu_frequency,2.79633480202e-05
22.6722,23.304,0.631799999999,core 3 cpu_idle,0.00953954819999
0.0,7.837406,7.837406,core 4 cpu_idle start,0.118336993194
7.837406,8.113936,0.276530000001,core 4 cpu_idle,0.00417532647002
8.113936,8.11448,0.000543999998627,core 4 cpu_frequency,0.000217315161051
8.11448,9.041862,0.927382,core 4 cpu_idle,0.014002540818
9.041862,9.04354,0.00167800000054,core 4 cpu_frequency,0.000670321399415
9.04354,22.672138,13.628598,core 4 cpu_idle,0.205778201202
22.672138,22.702268,0.030130000001,core 4 cpu_frequency,0.0120362239324
22.702268,23.304,0.601731999999,core 4 cpu_idle,0.00908555146799
0.0,7.829625,7.829625,core 5 cpu_idle start,0.118219507875
7.829625,8.113941,0.284316000001,core 5 cpu_idle,0.00429288728402
8.113941,8.113997,5.59999989491e-05,core 5 cpu_frequency,2.23706779802e-05
8.113997,9.041872,0.927875000001,core 5 cpu_idle,0.014009984625
9.041872,9.042637,0.000764999998864,core 5 cpu_frequency,0.000305599445546
9.042637,22.672145,13.629508,core 5 cpu_idle,0.205791941292
22.672145,22.683771,0.0116259999995,core 5 cpu_frequency,0.00464431262621
22.683771,23.304,0.620229,core 5 cpu_idle,0.009364837671
0.0,7.827877,7.827877,core 6 cpu_idle start,0.118193114823
7.827877,23.304,15.476123,core 6 cpu_idle,0.233673981177
0.0,8.0571,8.0571,core 7 cpu_idle start,0.1216541529
8.0571,23.304,15.2469,core 7 cpu_idle,0.2302129431
